,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN CHN,ZHANG Nan ZHAO Yunlei,0,264 - 39,"$955,150.00","102,935 / 14"
1,2,CHN CHN,LIU Cheng BAO Yixin,0,88 - 34,"$170,296.24","80,500 / 16"
2,3,INA INA,Tontowi AHMAD Liliyana NATSIR,0,220 - 59,"$706,246.25","79,932 / 15"
3,4,DEN DEN,Joachim FISCHER NIELSEN Christinna PEDERSEN,0,242 - 72,"$638,571.49","77,474 / 15"
4,5,CHN CHN,XU Chen MA Jin,0,195 - 56,"$787,393.12","73,741 / 15"
5,6,KOR KOR,KO Sung Hyun KIM Ha Na,0,94 - 41,"$187,924.99","72,160 / 18"
6,7,ENG ENG,Chris ADCOCK Gabrielle ADCOCK,0,139 - 92,"$163,999.77","64,274 / 18"
7,8,INA INA,Praveen JORDAN Debby SUSANTO,0,64 - 35,"$103,931.85","61,762 / 21"
8,9,CHN CHN,LU Kai HUANG Yaqiong,0,67 - 29,"$117,704.99","59,290 / 16"
9,10,HKG HKG,LEE Chun Hei Reginald CHAU Hoi Wah,0,87 - 49,"$134,802.10","53,965 / 22"
10,11,KOR KOR,SHIN Baek Cheol CHAE Yoo Jung,2,26 - 11,"$64,541.24","47,550 / 11"
11,12,INA INA,Edi SUBAKTIAR Gloria Emanuelle WIDJAJA,-1,55 - 35,"$44,619.10","45,760 / 18"
12,13,NED NED,Jacco ARENDS Selena PIEK,-1,96 - 63,"$30,311.99","44,545 / 21"
13,14,GER GER,Michael FUCHS Birgit MICHELS,0,143 - 87,"$151,341.26","42,688 / 21"
14,15,INA INA,Riky WIDIANTO Puspita Richi DILI,0,100 - 63,"$98,733.58","42,350 / 17"
15,16,KOR KOR,SolGyu CHOI EOM Hye Won,6,20 - 12,"$80,425.00","40,850 / 12"
16,17,MAS MAS,Peng Soon CHAN Liu Ying GOH,-1,149 - 94,"$188,501.87","40,730 / 17"
17,18,HKG HKG,CHAN Alan Yun Lung TSE Ying Suet,-1,58 - 52,"$40,954.74","39,597 / 22"
18,19,JPN JPN,Kenichi HAYAKAWA Misaki MATSUTOMO,-1,64 - 69,"$42,371.34","38,280 / 13"
19,20,INA INA,Ronald ALEXANDER Melati Daeva OKTAVIANI,4,51 - 28,"$10,919.86","37,850 / 16"
20,21,RUS RUS,Vitalij DURKIN Nina VISLOVA,0,174 - 78,"$63,584.23","37,690 / 22"
21,22,FRA FRA,Ronan LABAR Emilie LEFEL,1,75 - 45,"$9,973.49","37,128 / 25"
22,23,KOR KOR,KIM Gi Jung SHIN Seung Chan,2,13 - 15,"$35,141.86","35,790 / 15"
23,24,SIN SIN,Danny Bawa CHRISNANTA Yu Yan Vanessa NEO,-4,116 - 106,"$66,066.12","35,174 / 17"
24,25,USA USA,Phillip CHEW Jamie SUBANDHI,1,65 - 60,"$16,532.40","35,118 / 23"
25,26,JPN JPN,Keigo SONODA Naoko FUKUMAN,1,12 - 11,"$7,129.99","34,300 / 11"
26,26,THA THA,Sudket PRAPAKAMOL Saralee THOUNGTHONGKAM,1,286 - 175,"$326,022.47","34,300 / 11"
27,28,POL POL,Robert MATEUSIAK Nadiezda ZIEBA,2,214 - 96,"$163,376.63","33,800 / 9"
28,29,CAN CAN,Toby NG Alex BRUCE,0,52 - 26,"$16,404.96","33,704 / 15"
29,30,JPN JPN,Kenta KAZUNO Ayane KURIHARA,1,24 - 12,"$4,225.62","33,450 / 12"
30,31,RUS RUS,Evgenij DREMIN Evgenia DIMOVA,4,61 - 40,"$16,109.99","33,388 / 14"
31,32,DEN DEN,Mads Pieler KOLDING Kamilla RYTTER JUHL,0,49 - 32,"$155,575.62","33,260 / 6"
32,33,CHN CHN,HUANG Kaixiang HUANG Dongping,-14,24 - 7,"$19,583.12","33,200 / 8"
33,34,DEN DEN,Niclas NOHR Sara THYGESEN,-1,53 - 26,"$10,150.75","33,110 / 13"
34,35,AUS AUS,Robin MIDDLETON Leanne CHOO,1,27 - 20,"$10,723.49","33,061 / 16"
35,36,IRL IRL,Sam MAGEE Chloe MAGEE,-2,118 - 91,"$20,715.74","32,670 / 15"
36,37,FRA FRA,Gaetan MITTELHEISSER Audrey FONTAINE,0,56 - 42,"$6,399.00","31,910 / 20"
37,38,INA INA,Markis KIDO Pia Zebadiah BERNADETH,0,83 - 63,"$102,761.10","31,490 / 14"
38,39,NED NED,Jorrit DE RUITER Samantha BARNING,0,65 - 47,"$24,159.41","31,107 / 13"
39,40,TPE TPE,LIAO Min Chun CHEN Hsiao Huan,1,51 - 61,"$16,253.74","29,730 / 16"
40,41,INA INA,Andrei ADISTIA Vita MARISSA,1,24 - 15,"$164,702.50","29,590 / 10"
41,42,KOR KOR,SolGyu CHOI CHAE Yoo Jung,1,63 - 18,"$32,268.12","27,530 / 8"
42,43,SIN SIN,Chayut TRIYACHART Shinta Mulia SARI,-3,35 - 27,"$21,756.30","26,148 / 8"
43,44,MAS MAS,Aik Quan TAN Pei Jing LAI,0,63 - 55,"$30,336.46","26,140 / 10"
44,45,MAS MAS,WONG Fai Yin Mei Kuan CHOW,0,26 - 25,"$5,159.98","25,850 / 13"
45,46,IND IND,KONA Tarun NELAKURIHI Sikki Reddy,0,19 - 22,"$11,639.34","25,060 / 19"
46,47,KOR KOR,LEE Yong Dae LEE So Hee,0,12 - 9,"$148,276.49","24,880 / 8"
47,48,CHN CHN,ZHENG Siwei CHEN Qingchen,18,54 - 4,"$38,151.24","24,140 / 6"
48,49,INA INA,Fran KURNIAWAN Komala DEWI,-1,0 - 0,"$50,842.23","24,130 / 11"
49,50,AUT AUT,David OBERNOSTERER Elisabeth BALDAUF,-1,0 - 0,"$4,128.85","23,790 / 13"
50,51,KOR KOR,YOO Yeon Seong CHANG Ye Na,-1,0 - 0,"$128,726.86","23,600 / 8"
51,52,BRA BRA,Alex Yuwan TJONG Lohaynny VICENTE,-1,1 - 1,"$3,628.67","23,336 / 10"
52,53,MAS MAS,Chee Tean TAN Shevon Jemie LAI,-1,0 - 0,"$5,471.23","23,250 / 11"
53,54,SWE SWE,Jonatan NORDH Emelie FABBEKE,-1,2 - 2,"$3,489.38","22,634 / 15"
54,55,TPE TPE,LIN Chia Yu WU Ti Jung,0,0 - 0,"$6,082.35","22,280 / 14"
55,56,SIN SIN,Yong Kai Terry HEE Wei Han TAN,-2,1 - 0,"$5,653.11","22,199 / 9"
56,57,PER PER,Mario CUBA Katherine WINDER,-1,0 - 0,"$5,398.70","21,430 / 9"
57,58,GER GER,Mark LAMSFUSS Isabel HERTTRICH,-1,0 - 0,,"21,400 / 10"
58,59,DEN DEN,Mathias CHRISTIANSEN Lena GREBAK,-1,0 - 0,,"21,250 / 8"
59,60,THA THA,Bodin ISSARA Savitree AMITRAPAI,-1,0 - 0,,"20,960 / 7"
60,61,FRA FRA,Bastian KERSAUDY Lea PALERMO,-1,0 - 0,,"20,540 / 16"
61,62,INA INA,Alfian Eko PRASETYA Annisa SAUFIKA,3,0 - 0,,"20,530 / 9"
62,63,TPE TPE,Ko-Chi CHANG Hsin Tien CHANG,1,0 - 0,,"20,330 / 12"
63,64,DEN DEN,Kasper ANTONSEN Amanda MADSEN,-2,0 - 0,,"19,960 / 11"
64,65,INA INA,Irfan FADHILAH Weni ANGGRAINI,-4,0 - 0,,"19,080 / 9"
65,66,RUS RUS,Anatoliy YARTSEV Evgeniya KOSETSKAYA,-3,0 - 0,,"19,000 / 8"
