,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,CHN CHN,ZHANG Nan ZHAO Yunlei,0,244 - 37,"$955,150.00","99,785 / 12"
1,2,CHN CHN,XU Chen MA Jin,0,183 - 50,"$787,393.12","82,981 / 13"
2,3,INA INA,Tontowi AHMAD Liliyana NATSIR,0,210 - 54,"$706,246.25","78,982 / 12"
3,4,CHN CHN,LIU Cheng BAO Yixin,0,72 - 28,"$170,296.24","75,200 / 14"
4,5,DEN DEN,Joachim FISCHER NIELSEN Christinna PEDERSEN,0,229 - 69,"$638,571.49","71,624 / 13"
5,6,CHN CHN,LU Kai HUANG Yaqiong,0,58 - 23,"$117,704.99","62,740 / 15"
6,7,ENG ENG,Chris ADCOCK Gabrielle ADCOCK,0,124 - 85,"$163,999.77","61,934 / 16"
7,8,KOR KOR,KO Sung Hyun KIM Ha Na,0,67 - 36,"$187,924.99","57,515 / 14"
8,9,HKG HKG,LEE Chun Hei Reginald CHAU Hoi Wah,0,82 - 41,"$134,802.10","55,995 / 17"
9,10,INA INA,Riky WIDIANTO Puspita Richi DILI,0,97 - 57,"$98,733.58","55,010 / 16"
10,11,INA INA,Praveen JORDAN Debby SUSANTO,0,46 - 26,"$103,931.85","54,782 / 15"
11,12,INA INA,Edi SUBAKTIAR Gloria Emanuelle WIDJAJA,0,52 - 28,"$44,619.10","49,260 / 14"
12,13,DEN DEN,Mads Pieler KOLDING Kamilla RYTTER JUHL,0,49 - 32,"$155,575.62","46,590 / 9"
13,14,GER GER,Michael FUCHS Birgit MICHELS,0,131 - 78,"$151,341.26","44,778 / 16"
14,15,NED NED,Jacco ARENDS Selena PIEK,0,83 - 55,"$30,311.99","39,575 / 20"
15,16,HKG HKG,CHAN Alan Yun Lung TSE Ying Suet,0,52 - 44,"$40,954.74","38,527 / 18"
16,17,SIN SIN,Danny Bawa CHRISNANTA Yu Yan Vanessa NEO,0,106 - 99,"$66,066.12","38,004 / 17"
17,18,JPN JPN,Kenichi HAYAKAWA Misaki MATSUTOMO,0,62 - 64,"$42,371.34","36,400 / 12"
18,19,NED NED,Jorrit DE RUITER Samantha BARNING,0,65 - 47,"$24,159.41","35,367 / 20"
19,20,USA USA,Phillip CHEW Jamie SUBANDHI,0,60 - 53,"$16,532.40","34,518 / 19"
20,21,INA INA,Ronald ALEXANDER Melati Daeva OKTAVIANI,1,40 - 21,"$10,919.86","33,990 / 14"
21,22,RUS RUS,Vitalij DURKIN Nina VISLOVA,1,157 - 71,"$63,584.23","33,430 / 17"
22,23,INA INA,Markis KIDO Pia Zebadiah BERNADETH,1,80 - 58,"$102,761.10","33,000 / 13"
23,24,FRA FRA,Ronan LABAR Emilie LEFEL,2,62 - 39,"$9,973.49","32,798 / 24"
24,25,SIN SIN,Chayut TRIYACHART Shinta Mulia SARI,2,35 - 27,"$21,756.30","32,658 / 11"
25,26,CAN CAN,Toby NG Alex BRUCE,2,48 - 21,"$16,404.96","32,494 / 13"
26,27,IRL IRL,Sam MAGEE Chloe MAGEE,-6,111 - 84,"$20,715.74","32,020 / 14"
27,28,MAS MAS,Peng Soon CHAN Liu Ying GOH,1,143 - 87,"$188,501.87","31,240 / 9"
28,29,THA THA,Sudket PRAPAKAMOL Saralee THOUNGTHONGKAM,1,275 - 167,"$326,022.47","31,090 / 8"
29,30,FRA FRA,Gaetan MITTELHEISSER Audrey FONTAINE,1,49 - 37,"$6,399.00","30,860 / 21"
30,31,CHN CHN,ZHENG Siwei CHEN Qingchen,1,46 - 3,"$38,151.24","30,620 / 6"
31,32,DEN DEN,Niclas NOHR Sara THYGESEN,1,47 - 20,"$10,150.75","30,540 / 13"
32,33,RUS RUS,Evgenij DREMIN Evgenia DIMOVA,1,53 - 35,"$16,109.99","30,468 / 13"
33,34,GER GER,Peter KAESBAUER Isabel HERTTRICH,1,49 - 34,"$22,003.99","30,130 / 11"
34,35,GER GER,Max SCHWENGER Carla NELTE,-10,47 - 38,"$14,108.01","29,093 / 12"
35,36,RUS RUS,Anatoliy YARTSEV Evgeniya KOSETSKAYA,0,68 - 42,"$5,008.99","28,390 / 16"
36,37,THA THA,Nipitphon PUANGPUAPECH Puttita SUPAJIRAKUL,0,18 - 24,"$13,038.72","26,858 / 10"
37,38,INA INA,Irfan FADHILAH Weni ANGGRAINI,0,70 - 48,"$36,337.48","26,790 / 10"
38,39,SIN SIN,Yong Kai Terry HEE Wei Han TAN,0,21 - 8,"$3,860.61","26,749 / 10"
39,40,MAS MAS,Aik Quan TAN Pei Jing LAI,1,62 - 52,"$30,336.46","26,030 / 10"
40,41,PER PER,Mario CUBA Katherine WINDER,-1,69 - 28,"$5,398.70","25,795 / 12"
41,42,MAS MAS,Chee Tean TAN Shevon Jemie LAI,0,25 - 20,"$4,383.12","25,600 / 12"
42,43,MAS MAS,WONG Fai Yin Mei Kuan CHOW,0,22 - 23,"$5,159.98","25,180 / 14"
43,44,INA INA,Fran KURNIAWAN Komala DEWI,0,30 - 14,"$49,784.73","25,090 / 10"
44,45,SWE SWE,Jonatan NORDH Emelie FABBEKE,1,33 - 37,"$3,489.38","24,186 / 18"
45,46,AUS AUS,Robin MIDDLETON Leanne CHOO,1,4 - 0,"$11,535.99","23,971 / 9"
46,47,TPE TPE,LIAO Min Chun CHEN Hsiao Huan,1,0 - 0,"$16,478.74","23,910 / 12"
47,48,USA USA,Howard SHU Eva LEE,-3,0 - 1,"$13,710.98","23,641 / 11"
48,49,INA INA,Alfian Eko PRASETYA Annisa SAUFIKA,0,0 - 0,"$27,530.57","23,480 / 7"
49,50,KOR KOR,SolGyu CHOI CHAE Yoo Jung,1,0 - 0,"$50,436.24","22,850 / 7"
50,51,PER PER,Andres CORPANCHO Luz Maria ZORNOZA,-1,0 - 0,"$1,783.99","22,497 / 13"
51,52,IND IND,KONA Tarun NELAKURIHI Sikki Reddy,1,0 - 0,"$11,772.46","22,250 / 13"
52,53,INA INA,Muhammad RIJAL Vita MARISSA,1,0 - 0,"$239,340.63","21,840 / 6"
53,54,DEN DEN,Mathias CHRISTIANSEN Lena GREBAK,1,0 - 0,"$12,617.00","21,790 / 8"
54,55,ENG ENG,Harley TOWLER Emily WESTWOOD,1,0 - 0,,"20,900 / 13"
55,56,CHN CHN,HUANG Kaixiang HUANG Dongping,1,0 - 0,,"20,660 / 5"
56,57,GER GER,Jones Ralfy JANSEN Cisita Joity JANSEN,1,0 - 0,,"20,630 / 12"
57,58,INA INA,Andrei ADISTIA Vita MARISSA,1,0 - 0,,"20,450 / 6"
58,59,FRA FRA,Bastian KERSAUDY Lea PALERMO,1,0 - 0,,"20,200 / 12"
59,60,BRA BRA,Alex Yuwan TJONG Lohaynny VICENTE,-8,0 - 0,,"18,796 / 10"
60,61,CAN CAN,PHILLIPE Charron Phyllis CHAN,0,0 - 0,,"18,495 / 10"
61,62,RUS RUS,Rodion KARGAEV Ekaterina BOLOTOVA,0,0 - 0,,"18,430 / 12"
62,63,GER GER,Marvin Emil SEIDEL Linda EFLER,0,0 - 0,,"18,000 / 11"
63,64,THA THA,Maneepong JONGJIT Sapsiree TAERATTANACHAI,0,0 - 0,,"17,950 / 5"
64,65,KOR KOR,SHIN Baek Cheol CHANG Ye Na,1,0 - 0,,"17,260 / 5"
65,66,DEN DEN,Kasper ANTONSEN Amanda MADSEN,2,0 - 0,,"16,910 / 9"
66,67,KOR KOR,KIM Gi Jung SHIN Seung Chan,2,0 - 0,,"16,890 / 7"
67,68,KOR KOR,YOO Yeon Seong EOM Hye Won,2,0 - 0,,"16,800 / 3"
68,69,TPE TPE,LIN Chia Yu WU Ti Jung,2,0 - 0,,"16,660 / 10"
69,70,TPE TPE,TSENG Min Hao LAI Chia Wen,2,0 - 0,,"16,656 / 8"
70,71,BRA BRA,Hugo ARTHUSO Fabiana SILVA,-4,0 - 0,,"16,540 / 10"
71,72,CZE CZE,Jakub BITMAN Alzbeta BASOVA,1,0 - 0,,"16,238 / 12"
72,73,RUS IND,Vladimir IVANOV Ashwini PONNAPPA,1,0 - 0,,"16,070 / 6"
73,74,GER GER,Raphael BECK Kira KATTENBECK,1,0 - 0,,"15,620 / 9"
74,75,IND IND,Arun VISHNU Aparna BALAN,1,0 - 0,,"15,620 / 5"
75,76,POL POL,Pawel PIETRYJA Aneta WOJTKOWSKA,1,0 - 0,,"15,560 / 12"
76,77,MEX MEX,Lino MUNOZ Cynthia GONZALEZ,-12,0 - 0,,"15,519 / 9"
77,78,UKR UKR,Gennadiy NATAROV Yuliya KAZARINOVA,0,0 - 0,,"15,440 / 9"
78,79,TPE TPE,Chi-Lin WANG CHENG Chi Ya,1,0 - 0,,"15,240 / 8"
79,80,FRA FRA,Marin BAUMANN Lorraine BAUMANN,1,0 - 0,,"14,770 / 11"
80,81,TUR TUR,Ramazan OZTURK Neslihan KILIC,1,0 - 0,,"14,578 / 12"
81,82,SWE SWE,Nico RUPONEN Amanda HOGSTROM,1,0 - 0,,"14,360 / 9"
82,83,RUS RUS,Andrey PARAKHODIN Anastasia CHERVYAKOVA,1,0 - 0,,"14,260 / 8"
83,84,IND IND,Akshay DEWALKAR Pradnya GADRE,1,0 - 0,,"13,960 / 5"
84,85,ENG ENG,Christopher COLES Sophie BROWN,1,0 - 0,,"13,900 / 8"
85,86,JPN JPN,Hirokatsu HASHIMOTO Miyuki MAEDA,1,0 - 0,,"13,720 / 5"
86,87,SWE SWE,Filip Michael Duwall MYHREN Emma WENGBERG,1,0 - 0,,"13,650 / 10"
87,88,ENG ENG,Gregory MAIRS Jenny MOORE,2,0 - 0,,"13,190 / 8"
88,89,CAN CAN,Nyl YAKURA Brittney TAM,2,0 - 0,,"12,970 / 7"
89,90,PER PER,Martin DEL VALLE Daniela MACIAS,-11,0 - 0,,"12,877 / 10"
90,91,EGY EGY,Abdelrahman KASHKAL Hadia HOSNY,1,0 - 0,,"12,860 / 12"
91,92,GER GER,Mark LAMSFUSS Franziska VOLKMANN,1,0 - 0,,"12,730 / 9"
92,93,JPN JPN,Keigo SONODA Naoko FUKUMAN,1,0 - 0,,"12,580 / 4"
93,94,AUT AUT,David OBERNOSTERER Elisabeth BALDAUF,1,0 - 0,,"12,350 / 6"
94,95,KOR KOR,SHIN Baek Cheol CHAE Yoo Jung,1,0 - 0,,"12,210 / 3"
95,96,SUI SUI,Oliver SCHALLER Celine BURKART,2,0 - 0,,"12,000 / 15"
96,97,TPE AUS,LU Ching Yao Hsuan-Yu Wendy CHEN,2,0 - 0,,"11,660 / 5"
97,98,CAN CAN,Kevin LI Rachel HONDERICH,2,0 - 0,,"11,400 / 8"
98,99,AUS AUS,Matthew CHAU Gronya SOMERVILLE,2,0 - 0,,"11,380 / 6"
99,100,BRA BRA,Daniel PAIOLA Paula B PEREIRA,-11,0 - 0,,"11,335 / 9"
100,101,KOR KOR,LEE Yong Dae LEE So Hee,1,0 - 0,,"11,300 / 3"
101,102,INA INA,Lukhi Apri NUGROHO Masita MAHMUDIN,1,0 - 0,,"11,200 / 5"
102,103,TPE TPE,Ko-Chi CHANG Hsin Tien CHANG,1,0 - 0,,"11,160 / 8"
103,104,SCO SCO,Robert BLAIR Imogen BANKIER,1,0 - 0,,"11,158 / 4"
104,105,KOR KOR,SolGyu CHOI EOM Hye Won,1,0 - 0,,"11,030 / 3"
105,106,FRA FRA,Baptiste CAREME Anne TRAN,1,0 - 0,,"10,920 / 8"
106,107,GUA GUA,SOLIS JONATHAN Nikte Alejandra SOTOMAYOR,-10,0 - 0,,"10,790 / 6"
107,108,INA INA,Fran KURNIAWAN Shendy Puspa IRAWATI,0,0 - 0,,"10,730 / 4"
108,109,CHN CHN,LIU Yuchen YU Xiaohan,0,0 - 0,,"10,440 / 3"
109,110,KOR KOR,DukYoung KIM GO Ah Ra,0,0 - 0,,"10,420 / 3"
110,111,FRA FRA,Laurent CONSTANTIN Laura CHOINET,1,0 - 0,,"10,080 / 9"
111,112,BEL BEL,Floris OLEFFE Steffi ANNYS,1,0 - 0,,"10,073 / 14"
112,113,VIE VIE,Manh Thang DAO Nhu Thao PHAM,1,0 - 0,,"10,050 / 5"
113,114,MAS MAS,Peng Soon CHAN Pei Jing LAI,1,0 - 0,,"9,800 / 2"
114,115,MAS IND,Vountus Indra MAWAN Prajakta SAWANT,1,0 - 0,,"9,760 / 5"
115,116,IND IND,Juhi DEWANGAN Venkat Gaurav PRASAD,1,0 - 0,,"9,450 / 6"
116,117,EGY EGY,Ali Ahmed EL KHATEEB Doha HANY,1,0 - 0,,"9,380 / 7"
117,118,FIN FIN,Henri AARNIO Jenny NYSTROM,1,0 - 0,,"9,250 / 12"
118,119,GER GER,Peter KAESBAUER Carla NELTE,1,0 - 0,,"9,240 / 4"
119,120,BUL SUI,Stilian MAKARSKI Celine TRIPET,1,0 - 0,,"9,110 / 7"
120,121,AUS AUS,Sawan SERASINGHE Setyana MAPASA,1,0 - 0,,"9,020 / 5"
121,122,INA INA,Agripinna Prima Rahmanto PUTRA Rizki Amelia PRADIPTA,1,0 - 0,,"8,930 / 8"
122,123,CZE CZE,Ondrej KOPRIVA Katerina TOMALOVA,1,0 - 0,,"8,830 / 10"
123,124,NED NED,Jelle MAAS Iris TABELING,1,0 - 0,,"8,776 / 4"
124,125,INA INA,Yonathan Suryatama DASUKI Aprilsasi Putri LEJARSAR VARIELLA,1,0 - 0,,"8,450 / 6"
