,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,63 - 11,"$989,580.61","87,738 / 10"
1,2,DEN DEN,Mathias BOE Carsten MOGENSEN,0,310 - 102,"$704,307.12","69,270 / 12"
2,3,KOR KOR,KO Sung Hyun SHIN Baek Cheol,0,37 - 19,"$393,415.23","65,930 / 14"
3,4,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,69 - 36,"$223,901.87","65,898 / 15"
4,5,INA INA,Hendra SETIAWAN Mohammad AHSAN,0,79 - 21,"$583,894.38","64,250 / 9"
5,6,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,154 - 80,"$244,282.85","62,732 / 13"
6,7,CHN CHN,CHAI Biao HONG Wei,0,47 - 17,"$292,629.99","61,614 / 12"
7,8,CHN CHN,LIU Xiaolong QIU Zihan,0,106 - 72,"$185,273.73","59,483 / 11"
8,9,CHN CHN,FU Haifeng ZHANG Nan,0,30 - 10,"$483,951.88","55,173 / 10"
9,10,INA INA,Gideon Markus FERNALDI Markis KIDO,0,40 - 20,"$255,277.47","49,910 / 12"
10,11,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,2,94 - 36,"$98,791.15","48,146 / 16"
11,12,RUS RUS,Vladimir IVANOV Ivan SOZONOV,2,154 - 67,"$99,359.74","46,715 / 15"
12,13,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,-1,140 - 101,"$124,585.59","46,360 / 13"
13,14,THA THA,Maneepong JONGJIT Nipitphon PUANGPUAPECH,-3,46 - 30,"$79,543.08","45,875 / 14"
14,15,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,3,75 - 41,"$40,355.75","42,311 / 16"
15,16,GER GER,Michael FUCHS Johannes SCHOETTLER,0,28 - 25,"$62,635.38","40,972 / 15"
16,17,CHN CHN,CAI Yun LU Kai,0,13 - 10,"$347,816.88","40,940 / 10"
17,18,KOR KOR,KIM Gi Jung KIM Sa Rang,4,114 - 49,"$188,003.48","40,871 / 7"
18,19,JPN JPN,Takeshi KAMURA Keigo SONODA,-4,74 - 39,"$56,210.23","38,951 / 14"
19,20,POL POL,Adam CWALINA Przemyslaw WACHA,-1,98 - 34,"$58,153.85","38,816 / 20"
20,21,INA INA,Angga PRATAMA Ryan Agung SAPUTRA,-1,92 - 57,"$109,903.76","37,750 / 8"
21,22,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,-1,81 - 53,"$44,263.08","37,321 / 13"
22,23,CHN CHN,LI Junhui LIU Yuchen,0,45 - 18,"$61,917.50","35,240 / 10"
23,24,GER GER,Max SCHWENGER Josche ZURWONNE,0,23 - 12,"$17,509.48","35,051 / 13"
24,25,CHN CHN,KANG Jun LIU Cheng,0,18 - 16,"$52,724.97","34,350 / 11"
25,26,INA INA,Berry ANGRIAWAN Ricky Karanda SUWARDI,0,26 - 18,"$52,935.54","34,060 / 10"
26,27,JPN JPN,Kenta KAZUNO Kazushi YAMADA,0,29 - 9,"$48,596.99","33,230 / 10"
27,28,USA USA,Sattawat PONGNAIRAT Phillip CHEW,0,42 - 53,"$8,851.15","33,023 / 18"
28,29,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,0,48 - 30,"$30,034.98","32,630 / 12"
29,30,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,1,24 - 11,"$110,124.61","31,970 / 9"
30,31,IND IND,Manu ATTRI B. Sumeeth Reddy,1,35 - 30,"$16,420.60","31,683 / 13"
31,32,FRA FRA,Baptiste CAREME Ronan LABAR,-2,55 - 32,"$16,276.62","31,649 / 15"
32,33,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,0,130 - 75,"$25,192.55","31,572 / 22"
33,34,INA INA,Selvanus GEH Kevin Sanjaya SUKAMULJO,0,25 - 6,"$24,490.35","31,440 / 9"
34,35,CHN CHN,WANG YILYU ZHANG Wen,0,24 - 6,"$38,581.24","31,220 / 7"
35,36,CAN CAN,Adrian LIU Derrick NG,4,97 - 49,"$15,718.75","30,332 / 11"
36,37,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,0,43 - 40,"$21,214.19","29,479 / 11"
37,38,TPE TPE,CHEN Hung Ling Chi-Lin WANG,7,21 - 10,"$56,055.73","29,470 / 9"
38,39,THA THA,Wannawat AMPUNSUWAN Patiphat CHALARDCHALEAM,0,21 - 22,"$18,204.96","28,872 / 11"
39,40,GER GER,Raphael BECK Andreas HEINZ,1,27 - 15,"$9,773.75","28,830 / 12"
40,41,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,6,0 - 0,"$9,401.50","28,070 / 11"
41,42,TPE TPE,HUANG Po Jui LU Ching Yao,0,0 - 0,"$10,023.60","28,020 / 16"
42,43,BEL BEL,Matijs DIERICKX Freek GOLINSKI,0,3 - 3,"$4,684.98","27,486 / 18"
43,44,TPE TPE,CHEN Hung Ling LU Chia Pin,-6,0 - 0,"$58,635.61","27,317 / 8"
44,45,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,1,2 - 0,"$4,780.50","26,714 / 15"
45,46,FRA FRA,Laurent CONSTANTIN Matthieu LO YING PING,2,0 - 0,,"25,960 / 12"
46,47,NED NED,Jacco ARENDS Jelle MAAS,2,0 - 0,,"25,880 / 14"
47,48,JPN JPN,Takuto INOUE Yuki KANEKO,2,0 - 0,,"25,740 / 9"
48,49,TPE TPE,LIAO Min Chun TSENG Min Hao,2,0 - 0,,"25,460 / 11"
49,50,ENG ENG,Chris ADCOCK Andrew ELLIS,-6,0 - 0,,"25,255 / 7"
50,51,MAS MAS,Thien How HOON Wee Kiong TAN,-15,0 - 0,,"24,950 / 5"
51,52,NED TPE,Ruud BOSCH TIEN Tzu Chieh,0,0 - 0,,"23,650 / 10"
52,53,INA INA,Fran KURNIAWAN Agripinna Prima Rahmanto PUTRA,0,0 - 0,,"23,430 / 8"
53,54,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,2,0 - 0,,"22,021 / 12"
54,55,ENG ENG,Chris LANGRIDGE Peter MILLS,2,0 - 0,,"21,842 / 6"
55,56,GER GER,Fabian HOLZER Mark LAMSFUSS,2,0 - 0,,"21,820 / 11"
56,57,TPE TPE,LIN Chia Yu Hsiao-Lin WU,3,0 - 0,,"21,420 / 10"
57,58,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,-4,0 - 0,,"21,330 / 8"
58,59,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,17,0 - 0,,"21,190 / 8"
59,60,ENG ENG,Andrew ELLIS Peter MILLS,-1,0 - 0,,"20,910 / 8"
60,61,MEX MEX,Job CASTILLO Antonio OCEGUEDA,0,0 - 0,,"20,752 / 11"
61,62,TPE TPE,LIANG Jui Wei LU Chia Pin,0,0 - 0,,"20,750 / 7"
62,63,ITA ITA,Giovanni GRECO Rosario MADDALONI,0,0 - 0,,"20,198 / 16"
63,64,MAS MAS,Jagdish SINGH Wee Long Roni TAN,0,0 - 0,,"20,120 / 11"
64,65,MAS MAS,Pak Chuu CHOW Hee Chun MAK,0,0 - 0,,"19,960 / 8"
65,66,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,0,0 - 0,,"19,860 / 10"
66,67,JPN JPN,Hiroyuki SAEKI Ryota TAOHATA,0,0 - 0,,"19,740 / 6"
67,68,PER PER,Martin DEL VALLE Mario CUBA,0,0 - 0,,"19,684 / 12"
68,69,FRA FRA,Lucas CORVEE Brice LEVERDEZ,3,0 - 0,,"19,648 / 10"
69,70,USA USA,Mathew FOGARTY Bjorn SEGUIN,-1,0 - 0,,"19,280 / 11"
70,71,SCO SCO,Martin CAMPBELL Patrick MACHUGH,-1,0 - 0,,"19,219 / 13"
71,72,MAS MAS,Khim Wah LIM V Shem GOH,-17,0 - 0,,"19,121 / 6"
72,73,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,-2,0 - 0,,"19,080 / 10"
73,74,ENG ENG,Marcus ELLIS Chris LANGRIDGE,-1,0 - 0,,"18,876 / 5"
74,75,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,-1,0 - 0,,"18,833 / 10"
75,76,RSA RSA,Andries MALAN Willem VILJOEN,-1,0 - 0,,"18,788 / 11"
76,77,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,2,0 - 0,,"18,289 / 13"
77,78,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,7,0 - 0,,"17,710 / 7"
78,79,CAN CAN,Kevin LI Nyl YAKURA,-1,0 - 0,,"17,658 / 12"
79,80,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,0,0 - 0,,"17,280 / 8"
80,81,MAS MAS,V Shem GOH Wee Kiong TAN,0,0 - 0,,"17,260 / 5"
81,82,AUS AUS,Robin MIDDLETON Ross SMITH,0,0 - 0,,"16,720 / 6"
82,83,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,7,0 - 0,,"16,710 / 6"
83,84,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,-1,0 - 0,,"16,470 / 4"
84,85,RUS RUS,Rodion KARGAEV Anatoliy YARTSEV,1,0 - 0,,"16,020 / 14"
85,86,MAS MAS,Kah Ming CHOOI Kok Siang TEO,1,0 - 0,,"15,900 / 7"
86,87,MAS MAS,Khim Wah LIM Yao Han OW,1,0 - 0,,"15,580 / 7"
87,88,INA INA,Christopher RUSDIANTO Trikusuma WARDHANA,1,0 - 0,,"15,420 / 10"
88,89,NED NED,Ruud BOSCH Koen RIDDER,-12,0 - 0,,"15,250 / 7"
89,90,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,3,0 - 0,,"15,030 / 11"
90,91,IND IND,Alwin FRANCIS Arun VISHNU,0,0 - 0,,"14,910 / 7"
91,91,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,0,0 - 0,,"14,910 / 7"
92,93,MAS MAS,Boon Heong TAN Thien How HOON,1,0 - 0,,"14,853 / 5"
93,94,IRL IRL,Joshua MAGEE Sam MAGEE,2,0 - 0,,"14,603 / 9"
94,95,NZL NZL,Kevin DENNERLY-MINTURN Oliver LEYDON-DAVIS,0,0 - 0,,"14,520 / 6"
95,96,TPE TPE,LIANG Jui Wei LIAO Kuan HAO,-12,0 - 0,,"14,390 / 7"
96,97,GUA GUA,Kevin CORDON Anibal MARROQUIN,0,0 - 0,,"14,209 / 7"
97,98,TUR TUR,Emre VURAL SÄ°nan ZORLU,0,0 - 0,,"13,570 / 12"
98,99,CZE CZE,Pavel FLORIAN Ondrej KOPRIVA,1,0 - 0,,"12,967 / 15"
99,100,AUS AUS,Matthew CHAU Sawan SERASINGHE,1,0 - 0,,"12,590 / 7"
100,101,THA THA,Watchara BURANAKUEA Trawut POTIENG,1,0 - 0,,"12,540 / 6"
101,102,AUS AUS,Raymond TAM Glenn WARFE,1,0 - 0,,"12,410 / 6"
102,103,FIN FIN,Iikka HEINO Anton KAISTI,1,0 - 0,,"12,381 / 9"
103,104,RUS RUS,Konstantin ABRAMOV Alexandr ZINCHENKO,1,0 - 0,,"12,140 / 7"
104,105,DEN DEN,Kasper ANTONSEN Oliver BABIC,1,0 - 0,,"12,100 / 9"
105,106,MAS MAS,Nelson Wei Keat HEG LOW Juan Shen,1,0 - 0,,"12,100 / 5"
106,107,MAS MAS,LOW Juan Shen Yew Sin ONG,1,0 - 0,,"11,950 / 6"
107,108,MAS MAS,TAI An Khang Man Chun WOON,1,0 - 0,,"11,900 / 6"
108,109,ENG ENG,Peter BRIGGS Tom WOLFENDEN,1,0 - 0,,"11,830 / 6"
109,110,TPE TPE,Wei Chen LIU YANG Po Han,1,0 - 0,,"11,560 / 7"
110,111,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,1,0 - 0,,"11,560 / 6"
111,112,MAS MAS,Kah Ming CHOOI Ee Yi TEO,1,0 - 0,,"11,420 / 5"
112,113,GER GER,Peter KAESBAUER Josche ZURWONNE,-14,0 - 0,,"11,310 / 5"
113,114,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,45,0 - 0,,"10,990 / 4"
114,115,POL POL,Milosz BOCHAT Pawel PIETRYJA,-1,0 - 0,,"10,870 / 9"
115,116,INA INA,Ronald ALEXANDER Edi SUBAKTIAR,-1,0 - 0,,"10,820 / 4"
116,117,USA USA,Ryan CHEW Rudi GUNAWAN,-1,0 - 0,,"10,670 / 5"
117,118,DOM DOM,Nelson JAVIER Alberto RAPOSO,-1,0 - 0,,"10,643 / 7"
118,119,BRA BRA,Fabio SOARES Alex Yuwan TJONG,-1,0 - 0,,"10,539 / 8"
119,120,JPN JPN,Yuya KOMATSUZAKI Hiroki TAKEUCHI,-1,0 - 0,,"10,490 / 4"
120,121,CHN CHN,CHEN Zhuofu SHI Longfei,0,0 - 0,,"10,420 / 3"
121,122,TPE TPE,HUNG Ying Yuan Cheng Heng SU,0,0 - 0,,"10,400 / 7"
122,123,MEX MEX,Arturo HERNANDEZ Lino MUNOZ,0,0 - 0,,"10,393 / 6"
123,124,JPN JPN,Takuro HOKI Yugo KOBAYASHI,0,0 - 0,,"10,180 / 5"
124,125,KOR KOR,KIM Sa Rang YOO Yeon Seong,0,0 - 0,,"10,020 / 2"
125,126,IND IND,D. Guru Prasad Venkatesh PRASAD,0,0 - 0,,"9,930 / 6"
126,127,ENG SCO,Christopher COLES Paul VAN RIETVELDE,20,0 - 0,,"9,870 / 6"
127,128,ENG ENG,Christopher COLES Matthew NOTTINGHAM,-1,0 - 0,,"9,850 / 5"
128,129,DEN DEN,Mathias BAY-SMIDT Frederik SÃGAARD MORTENSEN,0,0 - 0,,"9,800 / 5"
129,130,TPE TPE,CHEN Chung Jen Chi-Lin WANG,0,0 - 0,,"9,720 / 5"
130,131,MAS MAS,Wee Gieen TAN Ee Yi TEO,0,0 - 0,,"9,480 / 5"
131,132,TPE TPE,LIN Chia Hsuan LIN Chia Hao,0,0 - 0,,"9,270 / 5"
132,133,INA INA,Alvent Yulianto CHANDRA Yonathan Suryatama DASUKI,0,0 - 0,,"9,220 / 5"
133,134,INA FRA,Indra Viki OKVANA Florent RIANCHO,3,0 - 0,,"9,110 / 10"
134,135,GER GER,Daniel BENZ Jones Ralfy JANSEN,-1,0 - 0,,"9,090 / 6"
135,136,KOR KOR,JUN Bong Chan DukYoung KIM,-1,0 - 0,,"9,070 / 3"
136,137,IND IND,Jagadish YADAV S. Sanjeeth,-1,0 - 0,,"9,050 / 5"
137,138,CHN CHN,HUANG Kaixiang ZHENG Siwei,0,0 - 0,,"8,720 / 4"
138,139,PER PER,Andres CORPANCHO Sebastian MACIAS,0,0 - 0,,"8,538 / 7"
139,140,TPE TPE,CHANG Kai Liang SU Yi Neng,0,0 - 0,,"8,470 / 5"
140,141,KOR KOR,SolGyu CHOI KANG Ji Wook,0,0 - 0,,"8,470 / 3"
141,142,RUS RUS,Denis GRACHEV Sergey SIRANT,0,0 - 0,,"8,460 / 6"
142,143,DEN DEN,Alexander BOND Joel EIPE,0,0 - 0,,"8,450 / 5"
143,144,RUS RUS,Evgenij DREMIN Sergey LUNEV,0,0 - 0,,"8,400 / 3"
144,145,ARG ARG,Federico DIAZ Pablo MACAGNO,0,0 - 0,,"8,399 / 9"
145,146,MAS MAS,Jian Yi LEE Zhen Ting LIM,0,0 - 0,,"8,340 / 6"
146,147,DEN DEN,Niclas NOHR Nikolaj OVERGAARD,-19,0 - 0,,"8,140 / 5"
147,148,IND IND,KONA Tarun Santosh RAVURI,0,0 - 0,,"8,110 / 4"
