,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,63 - 11,"$989,580.61","87,738 / 11"
1,2,DEN DEN,Mathias BOE Carsten MOGENSEN,0,310 - 102,"$704,307.12","75,370 / 11"
2,3,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,69 - 36,"$223,901.87","65,898 / 14"
3,4,CHN CHN,LIU Xiaolong QIU Zihan,0,106 - 72,"$185,273.73","61,933 / 11"
4,5,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,154 - 80,"$244,282.85","61,082 / 13"
5,6,KOR KOR,KO Sung Hyun SHIN Baek Cheol,0,37 - 19,"$393,415.23","60,950 / 12"
6,7,INA INA,Hendra SETIAWAN Mohammad AHSAN,2,79 - 21,"$583,894.38","57,570 / 9"
7,8,CHN CHN,CHAI Biao HONG Wei,-1,47 - 17,"$292,629.99","56,554 / 11"
8,9,CHN CHN,FU Haifeng ZHANG Nan,-1,30 - 10,"$483,951.88","52,523 / 9"
9,10,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,0,94 - 36,"$98,791.15","51,526 / 15"
10,11,RUS RUS,Vladimir IVANOV Ivan SOZONOV,0,154 - 67,"$99,359.74","46,715 / 15"
11,12,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,0,140 - 101,"$124,585.59","46,360 / 13"
12,13,CHN CHN,CAI Yun LU Kai,4,18 - 10,"$347,816.88","46,270 / 11"
13,14,THA THA,Maneepong JONGJIT Nipitphon PUANGPUAPECH,-1,46 - 30,"$79,543.08","45,875 / 13"
14,15,KOR KOR,KIM Gi Jung KIM Sa Rang,-1,114 - 49,"$188,003.48","45,191 / 8"
15,16,JPN JPN,Takeshi KAMURA Keigo SONODA,0,74 - 39,"$56,210.23","42,341 / 14"
16,17,INA INA,Gideon Markus FERNALDI Markis KIDO,-2,40 - 20,"$255,277.47","42,250 / 10"
17,18,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,0,77 - 42,"$40,355.75","41,841 / 16"
18,19,GER GER,Michael FUCHS Johannes SCHOETTLER,0,28 - 25,"$62,635.38","39,252 / 14"
19,20,POL POL,Adam CWALINA Przemyslaw WACHA,0,102 - 36,"$58,153.85","38,816 / 20"
20,21,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,1,25 - 12,"$110,124.61","37,340 / 11"
21,22,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,-1,81 - 53,"$44,263.08","37,321 / 13"
22,23,GER GER,Max SCHWENGER Josche ZURWONNE,1,26 - 13,"$17,509.48","37,231 / 15"
23,24,JPN JPN,Kenta KAZUNO Kazushi YAMADA,3,35 - 10,"$48,596.99","36,760 / 11"
24,25,TPE TPE,CHEN Hung Ling Chi-Lin WANG,0,22 - 11,"$56,055.73","36,080 / 11"
25,26,CHN CHN,LI Junhui LIU Yuchen,-3,45 - 18,"$61,917.50","35,240 / 10"
26,27,IND IND,Manu ATTRI B. Sumeeth Reddy,-1,35 - 31,"$16,420.60","33,783 / 15"
27,28,USA USA,Sattawat PONGNAIRAT Phillip CHEW,0,45 - 54,"$8,851.15","33,623 / 18"
28,29,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,1,49 - 31,"$30,034.98","32,630 / 12"
29,30,INA INA,Angga PRATAMA Ryan Agung SAPUTRA,1,92 - 57,"$109,903.76","31,700 / 7"
30,31,FRA FRA,Baptiste CAREME Ronan LABAR,1,55 - 33,"$16,276.62","31,649 / 16"
31,32,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,1,131 - 77,"$25,192.55","31,572 / 22"
32,33,INA INA,Selvanus GEH Kevin Sanjaya SUKAMULJO,1,25 - 6,"$24,490.35","31,440 / 9"
33,34,CHN CHN,WANG YILYU ZHANG Wen,2,24 - 6,"$38,581.24","31,220 / 7"
34,35,CAN CAN,Adrian LIU Derrick NG,2,97 - 49,"$15,718.75","30,332 / 11"
35,36,JPN JPN,Takuto INOUE Yuki KANEKO,12,49 - 22,"$9,444.98","29,590 / 10"
36,37,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,1,44 - 42,"$21,214.19","29,479 / 12"
37,38,BEL BEL,Matijs DIERICKX Freek GOLINSKI,5,68 - 83,"$4,684.98","29,286 / 19"
38,39,CHN CHN,KANG Jun LIU Cheng,-10,18 - 16,"$52,724.97","29,040 / 9"
39,40,THA THA,Wannawat AMPUNSUWAN Patiphat CHALARDCHALEAM,-1,21 - 22,"$18,204.96","28,872 / 11"
40,41,GER GER,Raphael BECK Andreas HEINZ,-1,27 - 16,"$9,773.75","28,830 / 14"
41,42,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,-1,0 - 0,"$9,401.50","28,220 / 13"
42,43,TPE TPE,HUANG Po Jui LU Ching Yao,-1,0 - 0,"$10,023.60","28,020 / 16"
43,44,INA INA,Berry ANGRIAWAN Ricky Karanda SUWARDI,-9,0 - 0,"$52,935.54","27,550 / 8"
44,45,MAS MAS,V Shem GOH Wee Kiong TAN,11,0 - 0,"$125,690.59","27,530 / 7"
45,46,ENG ENG,Andrew ELLIS Peter MILLS,5,0 - 0,"$48,783.17","27,420 / 10"
46,47,TPE TPE,CHEN Hung Ling LU Chia Pin,-2,0 - 0,,"26,257 / 7"
47,48,NED NED,Jacco ARENDS Jelle MAAS,-1,0 - 0,,"25,880 / 14"
48,49,TPE TPE,LIAO Min Chun TSENG Min Hao,0,0 - 0,,"25,460 / 11"
49,50,TPE TPE,LIN Chia Yu Hsiao-Lin WU,4,0 - 0,,"24,110 / 12"
50,51,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,-7,0 - 0,,"23,924 / 14"
51,52,NED TPE,Ruud BOSCH TIEN Tzu Chieh,-2,0 - 0,,"23,650 / 10"
52,53,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,7,0 - 0,,"23,510 / 6"
53,54,FRA FRA,Laurent CONSTANTIN Matthieu LO YING PING,-8,0 - 0,,"23,480 / 11"
54,55,INA INA,Fran KURNIAWAN Agripinna Prima Rahmanto PUTRA,-3,0 - 0,,"23,430 / 8"
55,56,GER GER,Fabian HOLZER Mark LAMSFUSS,-3,0 - 0,,"23,260 / 12"
56,57,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,6,0 - 0,,"23,090 / 9"
57,58,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,-3,0 - 0,,"22,851 / 13"
58,59,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,-2,0 - 0,,"21,330 / 8"
59,60,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,-2,0 - 0,,"21,190 / 8"
60,61,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,6,0 - 0,,"21,010 / 11"
61,62,ITA ITA,Giovanni GRECO Rosario MADDALONI,2,0 - 0,,"20,798 / 16"
62,63,MEX MEX,Job CASTILLO Antonio OCEGUEDA,-2,0 - 0,,"20,752 / 11"
63,64,TPE TPE,LIANG Jui Wei LU Chia Pin,-2,0 - 0,,"20,750 / 7"
64,65,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,8,0 - 0,,"20,320 / 11"
65,66,MAS MAS,Jagdish SINGH Wee Long Roni TAN,-1,0 - 0,,"20,120 / 11"
66,67,JPN JPN,Hiroyuki SAEKI Ryota TAOHATA,1,0 - 0,,"19,740 / 6"
67,68,PER PER,Martin DEL VALLE Mario CUBA,1,0 - 0,,"19,684 / 12"
68,69,FRA FRA,Lucas CORVEE Brice LEVERDEZ,1,0 - 0,,"19,648 / 10"
69,70,USA USA,Mathew FOGARTY Bjorn SEGUIN,1,0 - 0,,"19,280 / 11"
70,71,ENG ENG,Chris ADCOCK Andrew ELLIS,-12,0 - 0,,"19,265 / 5"
71,72,SCO SCO,Martin CAMPBELL Patrick MACHUGH,0,0 - 0,,"19,139 / 12"
72,73,MAS MAS,Thien How HOON Wee Kiong TAN,1,0 - 0,,"18,900 / 4"
73,74,ENG ENG,Marcus ELLIS Chris LANGRIDGE,1,0 - 0,,"18,876 / 5"
74,75,CAN CAN,Kevin LI Nyl YAKURA,4,0 - 0,,"18,788 / 11"
75,76,RSA RSA,Andries MALAN Willem VILJOEN,1,0 - 0,,"18,788 / 10"
76,77,MAS MAS,Pak Chuu CHOW Hee Chun MAK,-11,0 - 0,,"18,290 / 7"
77,78,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,0,0 - 0,,"18,289 / 13"
78,79,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,-3,0 - 0,,"17,553 / 10"
79,80,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,1,0 - 0,,"17,280 / 8"
80,81,AUS AUS,Robin MIDDLETON Ross SMITH,1,0 - 0,,"16,720 / 6"
81,82,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,1,0 - 0,,"16,710 / 6"
82,83,MAS MAS,Khim Wah LIM V Shem GOH,1,0 - 0,,"16,461 / 5"
83,84,IRL IRL,Joshua MAGEE Sam MAGEE,8,0 - 0,,"16,273 / 10"
84,85,RUS RUS,Rodion KARGAEV Anatoliy YARTSEV,0,0 - 0,,"16,020 / 14"
85,86,MAS MAS,Kah Ming CHOOI Kok Siang TEO,0,0 - 0,,"15,900 / 7"
86,87,MAS MAS,Khim Wah LIM Yao Han OW,0,0 - 0,,"15,580 / 7"
87,88,INA INA,Christopher RUSDIANTO Trikusuma WARDHANA,0,0 - 0,,"15,420 / 10"
88,89,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,0,0 - 0,,"15,030 / 11"
89,90,IND IND,Alwin FRANCIS Arun VISHNU,0,0 - 0,,"14,910 / 7"
90,91,MAS MAS,Boon Heong TAN Thien How HOON,0,0 - 0,,"14,853 / 5"
91,92,NZL NZL,Kevin DENNERLY-MINTURN Oliver LEYDON-DAVIS,1,0 - 0,,"14,520 / 6"
92,93,TUR TUR,Emre VURAL SÄ°nan ZORLU,3,0 - 0,,"14,390 / 13"
93,94,ENG ENG,Peter BRIGGS Tom WOLFENDEN,0,0 - 0,,"14,330 / 7"
94,95,GUA GUA,Kevin CORDON Anibal MARROQUIN,0,0 - 0,,"14,209 / 7"
95,96,ENG ENG,Chris LANGRIDGE Peter MILLS,-16,0 - 0,,"13,672 / 4"
96,97,ENG SCO,Christopher COLES Paul VAN RIETVELDE,27,0 - 0,,"13,110 / 8"
97,98,CZE CZE,Pavel FLORIAN Ondrej KOPRIVA,-1,0 - 0,,"12,967 / 15"
98,99,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,-1,0 - 0,,"12,770 / 7"
99,100,AUS AUS,Matthew CHAU Sawan SERASINGHE,-1,0 - 0,,"12,590 / 7"
100,101,THA THA,Watchara BURANAKUEA Trawut POTIENG,0,0 - 0,,"12,540 / 6"
101,102,AUS AUS,Raymond TAM Glenn WARFE,0,0 - 0,,"12,410 / 6"
102,103,RUS RUS,Konstantin ABRAMOV Alexandr ZINCHENKO,1,0 - 0,,"12,140 / 7"
103,104,DEN DEN,Kasper ANTONSEN Oliver BABIC,1,0 - 0,,"12,100 / 9"
104,105,MAS MAS,Nelson Wei Keat HEG LOW Juan Shen,1,0 - 0,,"12,100 / 5"
105,106,MAS MAS,LOW Juan Shen Yew Sin ONG,1,0 - 0,,"11,950 / 6"
106,107,MAS MAS,TAI An Khang Man Chun WOON,1,0 - 0,,"11,900 / 6"
107,108,FIN FIN,Iikka HEINO Anton KAISTI,-5,0 - 0,,"11,831 / 8"
108,109,TPE TPE,LIANG Jui Wei LIAO Kuan HAO,0,0 - 0,,"11,730 / 6"
109,110,TPE TPE,Wei Chen LIU YANG Po Han,0,0 - 0,,"11,560 / 7"
110,111,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,0,0 - 0,,"11,560 / 6"
111,112,MAS MAS,Kah Ming CHOOI Ee Yi TEO,0,0 - 0,,"11,420 / 5"
112,113,POL POL,Milosz BOCHAT Pawel PIETRYJA,1,0 - 0,,"11,250 / 9"
113,114,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,-1,0 - 0,,"10,990 / 4"
114,115,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,67,0 - 0,,"10,950 / 2"
115,116,INA INA,Ronald ALEXANDER Edi SUBAKTIAR,-1,0 - 0,,"10,820 / 4"
116,117,USA USA,Ryan CHEW Rudi GUNAWAN,-1,0 - 0,,"10,670 / 5"
117,118,DOM DOM,Nelson JAVIER Alberto RAPOSO,-1,0 - 0,,"10,643 / 7"
118,119,JPN JPN,Yuya KOMATSUZAKI Hiroki TAKEUCHI,0,0 - 0,,"10,490 / 4"
119,120,IND IND,D. Guru Prasad Venkatesh PRASAD,0,0 - 0,,"10,450 / 7"
120,121,CHN CHN,CHEN Zhuofu SHI Longfei,0,0 - 0,,"10,420 / 3"
121,122,TPE TPE,HUNG Ying Yuan Cheng Heng SU,0,0 - 0,,"10,400 / 7"
122,123,MEX MEX,Arturo HERNANDEZ Lino MUNOZ,0,0 - 0,,"10,393 / 6"
123,124,JPN JPN,Takuro HOKI Yugo KOBAYASHI,2,0 - 0,,"10,180 / 5"
124,125,KOR KOR,KIM Sa Rang YOO Yeon Seong,2,0 - 0,,"10,020 / 2"
125,126,NED NED,Ruud BOSCH Koen RIDDER,-26,0 - 0,,"9,870 / 5"
126,127,DEN DEN,Mathias BAY-SMIDT Frederik SÃGAARD MORTENSEN,1,0 - 0,,"9,800 / 5"
127,128,TPE TPE,CHEN Chung Jen Chi-Lin WANG,1,0 - 0,,"9,720 / 5"
128,129,GER GER,Daniel BENZ Jones Ralfy JANSEN,6,0 - 0,,"9,640 / 7"
129,130,BRA BRA,Fabio SOARES Alex Yuwan TJONG,-12,0 - 0,,"9,619 / 7"
130,131,IND IND,Jagadish YADAV S. Sanjeeth,-1,0 - 0,,"9,570 / 6"
131,132,MAS MAS,Wee Gieen TAN Ee Yi TEO,-1,0 - 0,,"9,480 / 5"
132,133,TPE TPE,LIN Chia Hsuan LIN Chia Hao,-1,0 - 0,,"9,270 / 5"
133,134,INA INA,Alvent Yulianto CHANDRA Yonathan Suryatama DASUKI,-1,0 - 0,,"9,220 / 5"
134,135,KOR KOR,JUN Bong Chan DukYoung KIM,1,0 - 0,,"9,070 / 3"
135,136,GER GER,Johannes PISTORIUS Marvin Emil SEIDEL,16,0 - 0,,"8,810 / 7"
136,137,CHN CHN,HUANG Kaixiang ZHENG Siwei,1,0 - 0,,"8,720 / 4"
137,138,BEL BEL,Nick MARCOEN Floris OLEFFE,15,0 - 0,,"8,590 / 12"
138,139,PER PER,Andres CORPANCHO Sebastian MACIAS,0,0 - 0,,"8,538 / 7"
139,140,TPE TPE,CHANG Kai Liang SU Yi Neng,0,0 - 0,,"8,470 / 5"
140,141,KOR KOR,SolGyu CHOI KANG Ji Wook,0,0 - 0,,"8,470 / 3"
141,142,DEN DEN,Alexander BOND Joel EIPE,1,0 - 0,,"8,450 / 5"
142,143,RUS RUS,Evgenij DREMIN Sergey LUNEV,1,0 - 0,,"8,400 / 3"
143,144,ARG ARG,Federico DIAZ Pablo MACAGNO,1,0 - 0,,"8,399 / 9"
144,145,MAS MAS,Jian Yi LEE Zhen Ting LIM,1,0 - 0,,"8,340 / 6"
145,146,INA INA,Markis KIDO Agripinna Prima Rahmanto PUTRA,25,0 - 0,,"8,180 / 3"
146,147,CAN CAN,PHILLIPE Charron Toby NG,4,0 - 0,,"8,120 / 5"
147,148,IND IND,KONA Tarun Santosh RAVURI,0,0 - 0,,"8,110 / 4"
148,149,DEN DEN,Frederik COLBERG Soren GRAVHOLT,0,0 - 0,,"8,040 / 3"
149,150,LTU LTU,Povilas BARTUSIS Alan PLAVIN,0,0 - 0,,"8,039 / 8"
150,151,GUA GUA,HUMBLERS HEYMARD Anibal MARROQUIN,3,0 - 0,,"7,820 / 4"
151,152,TPE TPE,Chia-Hsin WAN Tzu Wei WANG,3,0 - 0,,"7,770 / 5"
152,153,INA FRA,Indra Viki OKVANA Florent RIANCHO,-19,0 - 0,,"7,680 / 10"
153,154,RUS RUS,Denis GRACHEV Sergey SIRANT,-12,0 - 0,,"7,540 / 5"
154,155,GER GER,Peter KAESBAUER Josche ZURWONNE,-30,0 - 0,,"7,530 / 3"
155,156,RUS RUS,Vladimir RUSIN Ilya ZHDANOV,0,0 - 0,,"7,490 / 7"
156,157,ENG ENG,Christopher COLES Matthew NOTTINGHAM,-20,0 - 0,,"7,120 / 3"
157,158,INA INA,Fran KURNIAWAN Bona SEPTANO,0,0 - 0,,"7,100 / 3"
158,159,KOR KOR,SHIN Baek Cheol YOO Yeon Seong,0,0 - 0,,"7,000 / 1"
159,160,MAS MAS,Yan Sheng LEE Woon Fui LIN,0,0 - 0,,"6,970 / 7"
160,161,VIE VIE,Bao Duc DUONG Hoang Nam NGUYEN,1,0 - 0,,"6,910 / 4"
161,162,JPN JPN,Taiki SHIMADA Yoshinori TAKEUCHI,1,0 - 0,,"6,790 / 2"
162,163,AUS AUS,Anthony JOE Pit Seng LOW,1,0 - 0,,"6,750 / 5"
163,164,IND IND,K. Nandagopal Arjun Kumar Reddy MALGARI,1,0 - 0,,"6,650 / 2"
164,165,ENG ENG,Darren ADAMSON Scott SANKEY,1,0 - 0,,"6,640 / 6"
165,166,KOR KOR,JUN Bong Chan KIM Dae Eun,2,0 - 0,,"6,570 / 2"
166,167,MAS MAS,Wee Gieen TAN Hong Kheng YEW,2,0 - 0,,"6,550 / 5"
167,168,MAS MAS,TAI An Khang Hong Kheng YEW,2,0 - 0,,"6,520 / 3"
168,169,SCO SCO,Josh NEIL Ben TORRANCE,3,0 - 0,,"6,470 / 5"
169,170,DEN DEN,Frederik COLBERG Mikkel MIKKELSEN,3,0 - 0,,"6,450 / 3"
170,171,BRA BRA,Alex Yuwan TJONG Hugo ARTHUSO,3,0 - 0,,"6,430 / 3"
171,172,MAS MAS,Boon Heong TAN Wee Kiong TAN,3,0 - 0,,"6,428 / 2"
172,173,BRA BRA,Luiz dos SANTOS JR Leonardo ALKIMIN,-12,0 - 0,,"6,320 / 5"
