,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,63 - 11,"$989,580.61","87,738 / 11"
1,2,DEN DEN,Mathias BOE Carsten MOGENSEN,0,313 - 103,"$704,307.12","72,590 / 11"
2,3,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,69 - 36,"$223,901.87","65,898 / 14"
3,4,CHN CHN,CHAI Biao HONG Wei,4,52 - 17,"$292,629.99","63,094 / 12"
4,5,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,156 - 81,"$244,282.85","59,702 / 13"
5,6,CHN CHN,LIU Xiaolong QIU Zihan,-2,108 - 73,"$185,273.73","59,173 / 11"
6,7,KOR KOR,KO Sung Hyun SHIN Baek Cheol,-1,37 - 19,"$393,415.23","58,570 / 11"
7,8,INA INA,Hendra SETIAWAN Mohammad AHSAN,-1,79 - 21,"$583,894.38","57,570 / 9"
8,9,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,1,98 - 37,"$98,791.15","55,726 / 15"
9,10,RUS RUS,Vladimir IVANOV Ivan SOZONOV,1,157 - 68,"$99,359.74","50,475 / 16"
10,11,CHN CHN,FU Haifeng ZHANG Nan,-2,30 - 10,"$483,951.88","47,483 / 8"
11,12,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,0,142 - 102,"$124,585.59","46,360 / 13"
12,13,CHN CHN,CAI Yun LU Kai,0,18 - 10,"$347,816.88","46,270 / 11"
13,14,KOR KOR,KIM Gi Jung KIM Sa Rang,1,114 - 49,"$188,003.48","45,191 / 8"
14,15,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,3,78 - 43,"$40,355.75","42,641 / 16"
15,16,THA THA,Maneepong JONGJIT Nipitphon PUANGPUAPECH,-2,46 - 30,"$79,543.08","42,115 / 12"
16,17,JPN JPN,Takeshi KAMURA Keigo SONODA,-1,74 - 40,"$56,210.23","41,401 / 14"
17,18,INA INA,Gideon Markus FERNALDI Markis KIDO,-1,40 - 20,"$255,277.47","40,030 / 9"
18,19,JPN JPN,Kenta KAZUNO Kazushi YAMADA,0,35 - 10,"$48,596.99","39,880 / 12"
19,20,GER GER,Michael FUCHS Johannes SCHOETTLER,0,28 - 25,"$62,635.38","39,252 / 14"
20,21,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,2,82 - 54,"$44,263.08","38,701 / 14"
21,22,POL POL,Adam CWALINA Przemyslaw WACHA,-1,105 - 37,"$58,153.85","37,616 / 20"
22,23,TPE TPE,CHEN Hung Ling Chi-Lin WANG,2,23 - 12,"$56,055.73","37,460 / 12"
23,24,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,-2,25 - 12,"$110,124.61","37,340 / 11"
24,25,GER GER,Max SCHWENGER Josche ZURWONNE,-1,26 - 13,"$17,509.48","37,231 / 15"
25,26,CHN CHN,WANG YILYU ZHANG Wen,8,26 - 7,"$38,581.24","36,260 / 8"
26,27,CHN CHN,LI Junhui LIU Yuchen,-1,45 - 18,"$61,917.50","35,240 / 10"
27,28,IND IND,Manu ATTRI B. Sumeeth Reddy,-1,35 - 32,"$16,420.60","33,783 / 15"
28,29,USA USA,Sattawat PONGNAIRAT Phillip CHEW,-1,45 - 55,"$8,851.15","33,623 / 19"
29,30,JPN JPN,Takuto INOUE Yuki KANEKO,0,49 - 22,"$9,444.98","31,730 / 11"
30,31,FRA FRA,Baptiste CAREME Ronan LABAR,1,55 - 34,"$16,276.62","31,649 / 17"
31,32,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,1,131 - 78,"$25,192.55","31,572 / 22"
32,33,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,-4,49 - 31,"$30,034.98","31,250 / 11"
33,34,CAN CAN,Adrian LIU Derrick NG,1,97 - 49,"$15,718.75","30,332 / 11"
34,35,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,1,44 - 43,"$21,214.19","30,009 / 13"
35,36,BEL BEL,Matijs DIERICKX Freek GOLINSKI,1,70 - 84,"$4,684.98","29,886 / 19"
36,37,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,4,60 - 24,"$9,401.50","29,350 / 14"
37,38,CHN CHN,KANG Jun LIU Cheng,0,19 - 17,"$52,724.97","29,040 / 9"
38,39,GER GER,Raphael BECK Andreas HEINZ,1,27 - 16,"$9,773.75","28,830 / 14"
39,40,THA THA,Wannawat AMPUNSUWAN Patiphat CHALARDCHALEAM,-1,0 - 0,"$18,204.96","28,322 / 10"
40,41,INA INA,Angga PRATAMA Ryan Agung SAPUTRA,-10,0 - 0,"$109,903.76","28,100 / 6"
41,42,MAS MAS,V Shem GOH Wee Kiong TAN,2,0 - 0,"$125,690.59","27,530 / 7"
42,43,INA INA,Selvanus GEH Kevin Sanjaya SUKAMULJO,2,0 - 0,"$24,490.35","27,440 / 8"
43,44,ENG ENG,Andrew ELLIS Peter MILLS,2,0 - 0,"$48,783.17","27,420 / 11"
44,45,TPE TPE,HUANG Po Jui LU Ching Yao,-3,0 - 0,"$10,211.10","27,140 / 14"
45,46,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,11,0 - 0,"$7,737.50","27,090 / 10"
46,47,NED NED,Jacco ARENDS Jelle MAAS,1,0 - 0,,"25,880 / 14"
47,48,TPE TPE,LIAO Min Chun TSENG Min Hao,1,0 - 0,,"25,460 / 11"
48,49,INA INA,Berry ANGRIAWAN Ricky Karanda SUWARDI,-6,0 - 0,,"25,330 / 7"
49,50,TPE TPE,LIN Chia Yu Hsiao-Lin WU,0,0 - 0,,"24,710 / 13"
50,51,FRA FRA,Laurent CONSTANTIN Matthieu LO YING PING,3,0 - 0,,"24,080 / 12"
51,52,TPE TPE,LIANG Jui Wei LU Chia Pin,7,0 - 0,,"23,890 / 9"
52,53,NED TPE,Ruud BOSCH TIEN Tzu Chieh,-1,0 - 0,,"23,650 / 10"
53,54,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,-1,0 - 0,,"23,510 / 6"
54,55,INA INA,Fran KURNIAWAN Agripinna Prima Rahmanto PUTRA,0,0 - 0,,"23,430 / 8"
55,56,GER GER,Fabian HOLZER Mark LAMSFUSS,0,0 - 0,,"23,260 / 12"
56,57,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,-6,0 - 0,,"22,851 / 13"
57,58,ITA ITA,Giovanni GRECO Rosario MADDALONI,5,0 - 0,,"21,778 / 16"
58,59,TPE TPE,CHEN Hung Ling LU Chia Pin,-12,0 - 0,,"21,217 / 6"
59,60,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,-2,0 - 0,,"21,214 / 13"
60,61,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,-1,0 - 0,,"21,190 / 8"
61,62,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,-1,0 - 0,,"21,010 / 11"
62,63,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,-1,0 - 0,,"20,920 / 11"
63,64,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,16,0 - 0,,"20,880 / 9"
64,65,MEX MEX,Job CASTILLO Antonio OCEGUEDA,-1,0 - 0,,"20,752 / 10"
65,66,CAN CAN,Kevin LI Nyl YAKURA,-1,0 - 0,,"20,328 / 13"
66,67,PER PER,Martin DEL VALLE Mario CUBA,2,0 - 0,,"20,144 / 13"
67,68,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,-2,0 - 0,,"20,130 / 8"
68,69,MAS MAS,Jagdish SINGH Wee Long Roni TAN,-2,0 - 0,,"20,120 / 11"
69,70,JPN JPN,Hiroyuki SAEKI Ryota TAOHATA,-2,0 - 0,,"19,740 / 6"
70,71,ENG ENG,Chris ADCOCK Andrew ELLIS,-1,0 - 0,,"19,265 / 5"
71,72,ENG ENG,Marcus ELLIS Chris LANGRIDGE,1,0 - 0,,"18,876 / 5"
72,73,SCO SCO,Martin CAMPBELL Patrick MACHUGH,1,0 - 0,,"18,459 / 12"
73,74,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,2,0 - 0,,"17,689 / 12"
74,75,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,2,0 - 0,,"17,630 / 7"
75,75,IND IND,Alwin FRANCIS Arun VISHNU,16,0 - 0,,"17,630 / 7"
76,77,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,1,0 - 0,,"17,553 / 10"
77,78,RSA RSA,Andries MALAN Willem VILJOEN,-3,0 - 0,,"16,948 / 8"
78,79,USA USA,Mathew FOGARTY Bjorn SEGUIN,-8,0 - 0,,"16,780 / 9"
79,80,MAS MAS,Thien How HOON Wee Kiong TAN,-8,0 - 0,,"16,680 / 3"
80,81,ENG ENG,Peter BRIGGS Tom WOLFENDEN,13,0 - 0,,"16,530 / 8"
81,82,FRA FRA,Lucas CORVEE Brice LEVERDEZ,-3,0 - 0,,"16,528 / 8"
82,83,IRL IRL,Joshua MAGEE Sam MAGEE,-1,0 - 0,,"16,273 / 10"
83,84,RUS RUS,Rodion KARGAEV Anatoliy YARTSEV,-1,0 - 0,,"16,020 / 12"
84,85,INA INA,Christopher RUSDIANTO Trikusuma WARDHANA,-1,0 - 0,,"15,910 / 11"
85,86,MAS MAS,Kah Ming CHOOI Kok Siang TEO,-1,0 - 0,,"15,900 / 7"
86,87,TUR TUR,Emre VURAL SÄ°nan ZORLU,-1,0 - 0,,"15,600 / 15"
87,88,MAS MAS,Khim Wah LIM Yao Han OW,-1,0 - 0,,"15,580 / 7"
88,89,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,0,0 - 0,,"15,030 / 11"
89,90,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,12,0 - 0,,"14,990 / 8"
90,91,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,-1,0 - 0,,"14,960 / 7"
91,92,MAS MAS,Boon Heong TAN Thien How HOON,0,0 - 0,,"14,853 / 5"
92,93,NZL NZL,Kevin DENNERLY-MINTURN Oliver LEYDON-DAVIS,0,0 - 0,,"14,520 / 6"
93,94,GUA GUA,Kevin CORDON Anibal MARROQUIN,1,0 - 0,,"14,209 / 7"
94,95,POL POL,Milosz BOCHAT Pawel PIETRYJA,4,0 - 0,,"14,050 / 10"
95,96,ENG SCO,Christopher COLES Paul VAN RIETVELDE,4,0 - 0,,"14,030 / 9"
96,97,ENG ENG,Chris LANGRIDGE Peter MILLS,-1,0 - 0,,"13,672 / 4"
97,98,MAS MAS,LOW Juan Shen Yew Sin ONG,-1,0 - 0,,"13,470 / 7"
98,99,CZE CZE,Pavel FLORIAN Ondrej KOPRIVA,2,0 - 0,,"12,967 / 15"
99,100,MAS MAS,Khim Wah LIM V Shem GOH,-19,0 - 0,,"12,861 / 4"
100,101,DEN DEN,Kasper ANTONSEN Oliver BABIC,3,0 - 0,,"12,780 / 9"
101,102,MAS MAS,Pak Chuu CHOW Hee Chun MAK,-14,0 - 0,,"12,690 / 5"
102,103,THA THA,Watchara BURANAKUEA Trawut POTIENG,0,0 - 0,,"12,540 / 6"
103,104,FIN FIN,Iikka HEINO Anton KAISTI,1,0 - 0,,"11,831 / 8"
104,105,IND IND,KONA Tarun Santosh RAVURI,44,0 - 0,,"11,710 / 5"
105,106,AUS AUS,Matthew CHAU Sawan SERASINGHE,1,0 - 0,,"11,670 / 6"
106,107,TPE TPE,Wei Chen LIU YANG Po Han,1,0 - 0,,"11,560 / 7"
107,108,MAS MAS,Kah Ming CHOOI Ee Yi TEO,2,0 - 0,,"11,420 / 5"
108,109,GER GER,Daniel BENZ Jones Ralfy JANSEN,17,0 - 0,,"11,160 / 8"
109,110,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,1,0 - 0,,"10,990 / 4"
110,111,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,1,0 - 0,,"10,950 / 2"
111,112,INA INA,Ronald ALEXANDER Edi SUBAKTIAR,1,0 - 0,,"10,820 / 4"
112,113,USA USA,Ryan CHEW Rudi GUNAWAN,1,0 - 0,,"10,670 / 5"
113,114,JPN JPN,Yuya KOMATSUZAKI Hiroki TAKEUCHI,2,0 - 0,,"10,490 / 4"
114,115,CHN CHN,CHEN Zhuofu SHI Longfei,3,0 - 0,,"10,420 / 3"
115,116,MEX MEX,Arturo HERNANDEZ Lino MUNOZ,3,0 - 0,,"10,393 / 6"
116,117,DOM DOM,Nelson JAVIER Alberto RAPOSO,-2,0 - 0,,"10,093 / 6"
117,118,RUS RUS,Konstantin ABRAMOV Alexandr ZINCHENKO,3,0 - 0,,"9,940 / 6"
118,119,MAS MAS,Jian Yi LEE Zhen Ting LIM,4,0 - 0,,"9,860 / 7"
119,120,DEN DEN,Mathias BAY-SMIDT Frederik SÃGAARD MORTENSEN,4,0 - 0,,"9,800 / 5"
120,121,GER GER,Johannes PISTORIUS Marvin Emil SEIDEL,14,0 - 0,,"9,730 / 8"
121,122,AUS AUS,Robin MIDDLETON Ross SMITH,-24,0 - 0,,"9,720 / 4"
122,123,MAS MAS,TAI An Khang Man Chun WOON,2,0 - 0,,"9,700 / 5"
123,124,BRA BRA,Fabio SOARES Alex Yuwan TJONG,3,0 - 0,,"9,619 / 7"
124,125,TPE TPE,LIANG Jui Wei LIAO Kuan HAO,-19,0 - 0,,"9,510 / 5"
125,126,MAS MAS,Wee Gieen TAN Ee Yi TEO,3,0 - 0,,"9,480 / 5"
126,127,MAS MAS,Nelson Wei Keat HEG LOW Juan Shen,3,0 - 0,,"9,300 / 4"
127,128,TPE TPE,LIN Chia Hsuan LIN Chia Hao,3,0 - 0,,"9,270 / 5"
128,129,AUS AUS,Raymond TAM Glenn WARFE,-20,0 - 0,,"9,270 / 4"
129,130,INA INA,Alvent Yulianto CHANDRA Yonathan Suryatama DASUKI,2,0 - 0,,"9,220 / 5"
130,131,ARG ARG,Federico DIAZ Pablo MACAGNO,15,0 - 0,,"9,219 / 9"
131,132,KOR KOR,JUN Bong Chan DukYoung KIM,1,0 - 0,,"9,070 / 3"
132,133,TPE TPE,HUNG Ying Yuan Cheng Heng SU,1,0 - 0,,"8,880 / 6"
