,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,88 - 16,"$989,580.61","92,680 / 14"
1,2,DEN DEN,Mathias BOE Carsten MOGENSEN,0,326 - 106,"$704,307.12","73,830 / 10"
2,3,INA INA,Hendra SETIAWAN Mohammad AHSAN,0,102 - 26,"$583,894.38","69,877 / 12"
3,4,CHN CHN,CHAI Biao HONG Wei,0,62 - 24,"$292,629.99","69,485 / 15"
4,5,CHN CHN,FU Haifeng ZHANG Nan,0,48 - 16,"$483,951.88","67,637 / 12"
5,6,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,172 - 88,"$244,282.85","64,957 / 16"
6,7,KOR KOR,KO Sung Hyun SHIN Baek Cheol,0,46 - 23,"$393,415.23","61,620 / 9"
7,8,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,76 - 43,"$223,901.87","61,241 / 15"
8,9,CHN CHN,LIU Xiaolong QIU Zihan,0,119 - 79,"$185,273.73","59,420 / 13"
9,10,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,0,103 - 42,"$98,791.15","56,467 / 16"
10,11,RUS RUS,Vladimir IVANOV Ivan SOZONOV,0,167 - 74,"$99,359.74","47,938 / 17"
11,12,KOR KOR,KIM Gi Jung KIM Sa Rang,0,120 - 56,"$188,003.48","46,009 / 11"
12,13,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,0,24 - 11,"$99,623.09","45,270 / 11"
13,14,MAS MAS,V Shem GOH Wee Kiong TAN,0,38 - 21,"$125,690.59","43,978 / 13"
14,15,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,0,81 - 49,"$40,355.75","42,436 / 18"
15,16,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,0,147 - 110,"$124,585.59","42,431 / 16"
16,17,IND IND,Manu ATTRI B. Sumeeth Reddy,0,44 - 39,"$16,420.60","41,640 / 18"
17,18,JPN JPN,Takeshi KAMURA Keigo SONODA,0,82 - 48,"$56,210.23","40,630 / 15"
18,19,CHN CHN,LI Junhui LIU Yuchen,0,71 - 24,"$61,917.50","40,620 / 10"
19,20,POL POL,Adam CWALINA Przemyslaw WACHA,0,122 - 42,"$58,153.85","39,416 / 23"
20,21,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,0,58 - 38,"$30,034.98","39,280 / 14"
21,22,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,0,31 - 24,"$110,124.61","39,050 / 14"
22,23,JPN JPN,Kenta KAZUNO Kazushi YAMADA,0,44 - 14,"$48,596.99","38,980 / 11"
23,24,TPE TPE,CHEN Hung Ling Chi-Lin WANG,0,27 - 18,"$56,055.73","37,820 / 16"
24,25,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,0,84 - 64,"$44,263.08","36,787 / 13"
25,26,ENG ENG,Marcus ELLIS Chris LANGRIDGE,0,19 - 11,"$38,344.95","36,706 / 11"
26,27,GER GER,Michael FUCHS Johannes SCHOETTLER,0,31 - 28,"$62,635.38","36,526 / 12"
27,28,CHN CHN,CAI Yun LU Kai,1,22 - 14,"$347,816.88","35,770 / 9"
28,29,CHN CHN,WANG YILYU ZHANG Wen,1,30 - 10,"$38,581.24","34,760 / 8"
29,30,GER GER,Max SCHWENGER Josche ZURWONNE,-2,26 - 14,"$17,509.48","33,261 / 13"
30,31,USA USA,Sattawat PONGNAIRAT Phillip CHEW,0,48 - 64,"$8,851.15","33,127 / 20"
31,32,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,0,46 - 48,"$21,214.19","31,586 / 14"
32,33,ENG ENG,Andrew ELLIS Peter MILLS,0,16 - 16,"$48,783.17","31,555 / 17"
33,34,FRA FRA,Baptiste CAREME Ronan LABAR,0,64 - 44,"$16,276.62","31,458 / 24"
34,35,JPN JPN,Takuto INOUE Yuki KANEKO,0,55 - 26,"$9,444.98","30,270 / 10"
35,36,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,0,11 - 7,"$56,543.59","29,150 / 7"
36,37,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,0,64 - 26,"$9,401.50","28,820 / 13"
37,38,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,2,4 - 1,"$25,192.55","27,972 / 20"
38,39,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,2,0 - 0,"$10,169.12","27,140 / 11"
39,40,TPE TPE,HUANG Po Jui LU Ching Yao,2,0 - 0,"$10,211.10","27,090 / 12"
40,41,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,2,0 - 0,"$7,737.50","27,090 / 11"
41,42,INA INA,Gideon Markus FERNALDI Markis KIDO,2,0 - 0,,"26,490 / 5"
42,43,BEL BEL,Matijs DIERICKX Freek GOLINSKI,-4,0 - 0,,"26,436 / 15"
43,44,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,1,0 - 0,,"26,070 / 12"
44,45,INA INA,Markis KIDO Agripinna Prima Rahmanto PUTRA,1,0 - 0,,"25,880 / 8"
45,46,TPE TPE,LIN Chia Yu Hsiao-Lin WU,1,0 - 0,,"25,560 / 16"
46,47,GER GER,Raphael BECK Andreas HEINZ,-9,0 - 0,,"25,390 / 15"
47,48,TPE TPE,LIAO Min Chun TSENG Min Hao,0,0 - 0,,"25,100 / 10"
48,49,NED TPE,Ruud BOSCH TIEN Tzu Chieh,0,0 - 0,,"23,650 / 10"
49,50,INA INA,Fran KURNIAWAN Agripinna Prima Rahmanto PUTRA,0,0 - 0,,"23,430 / 8"
50,51,ENG ENG,Peter BRIGGS Tom WOLFENDEN,0,0 - 0,,"23,180 / 12"
51,52,CAN CAN,Adrian LIU Derrick NG,0,0 - 0,,"23,102 / 11"
52,53,GER GER,Fabian HOLZER Mark LAMSFUSS,0,0 - 0,,"22,580 / 11"
53,54,MAS MAS,Kien Keat KOO Boon Heong TAN,0,0 - 0,,"22,540 / 6"
54,55,CHN CHN,KANG Jun LIU Cheng,0,0 - 0,,"22,500 / 7"
55,56,AUS AUS,Matthew CHAU Sawan SERASINGHE,0,0 - 0,,"22,354 / 11"
56,57,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,0,0 - 0,,"22,111 / 10"
57,58,NED NED,Jacco ARENDS Jelle MAAS,0,0 - 0,,"21,920 / 11"
58,59,MAS MAS,Thien How HOON Khim Wah LIM,1,0 - 0,,"21,580 / 7"
59,60,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,-1,0 - 0,,"21,401 / 10"
60,61,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,0,0 - 0,,"21,014 / 12"
61,62,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,1,0 - 0,,"20,800 / 10"
62,63,PER PER,Martin DEL VALLE Mario CUBA,-1,0 - 0,,"20,444 / 11"
