,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,93 - 16,"$989,580.61","94,580 / 15"
1,2,INA INA,Hendra SETIAWAN Mohammad AHSAN,0,104 - 27,"$583,894.38","78,277 / 14"
2,3,CHN CHN,FU Haifeng ZHANG Nan,1,52 - 17,"$483,951.88","74,837 / 14"
3,4,DEN DEN,Mathias BOE Carsten MOGENSEN,-1,327 - 107,"$704,307.12","72,970 / 11"
4,5,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,1,175 - 89,"$244,282.85","69,697 / 17"
5,6,CHN CHN,CHAI Biao HONG Wei,-1,62 - 25,"$292,629.99","69,485 / 16"
6,7,CHN CHN,LIU Xiaolong QIU Zihan,0,119 - 80,"$185,273.73","63,020 / 14"
7,8,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,76 - 44,"$223,901.87","58,491 / 16"
8,9,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,0,104 - 43,"$98,791.15","57,417 / 17"
9,10,KOR KOR,KO Sung Hyun SHIN Baek Cheol,0,47 - 24,"$393,415.23","54,420 / 10"
10,11,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,0,27 - 12,"$99,623.09","53,410 / 13"
11,12,RUS RUS,Vladimir IVANOV Ivan SOZONOV,0,168 - 75,"$99,359.74","48,878 / 18"
12,13,MAS MAS,V Shem GOH Wee Kiong TAN,0,40 - 22,"$125,690.59","47,498 / 15"
13,14,KOR KOR,KIM Gi Jung KIM Sa Rang,3,122 - 57,"$188,003.48","45,229 / 12"
14,15,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,-1,148 - 111,"$124,585.59","44,511 / 17"
15,16,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,-1,82 - 50,"$40,355.75","43,636 / 18"
16,17,CHN CHN,LI Junhui LIU Yuchen,-1,76 - 24,"$61,917.50","43,120 / 10"
17,18,JPN JPN,Takeshi KAMURA Keigo SONODA,2,84 - 49,"$56,210.23","43,010 / 16"
18,19,IND IND,Manu ATTRI B. Sumeeth Reddy,2,44 - 39,"$16,420.60","41,580 / 20"
19,20,ENG ENG,Marcus ELLIS Chris LANGRIDGE,-1,19 - 12,"$38,344.95","40,646 / 13"
20,21,CHN CHN,CAI Yun LU Kai,3,23 - 15,"$347,816.88","40,150 / 11"
21,22,JPN JPN,Kenta KAZUNO Kazushi YAMADA,1,44 - 15,"$48,596.99","40,030 / 12"
22,23,POL POL,Adam CWALINA Przemyslaw WACHA,-1,123 - 42,"$58,153.85","39,416 / 26"
23,24,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,-6,58 - 39,"$30,034.98","38,870 / 14"
24,25,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,0,34 - 26,"$110,124.61","38,180 / 15"
25,26,TPE TPE,CHEN Hung Ling Chi-Lin WANG,0,27 - 18,"$56,055.73","37,820 / 17"
26,27,CHN CHN,WANG YILYU ZHANG Wen,2,30 - 11,"$38,581.24","36,980 / 9"
27,28,GER GER,Michael FUCHS Johannes SCHOETTLER,-1,31 - 28,"$62,635.38","36,506 / 14"
28,29,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,-1,84 - 64,"$44,263.08","35,457 / 12"
29,30,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,1,14 - 9,"$56,543.59","35,220 / 9"
30,31,GER GER,Max SCHWENGER Josche ZURWONNE,-1,26 - 14,"$17,509.48","33,261 / 13"
31,32,USA USA,Sattawat PONGNAIRAT Phillip CHEW,0,48 - 65,"$8,851.15","32,547 / 21"
32,33,FRA FRA,Baptiste CAREME Ronan LABAR,0,64 - 44,"$16,276.62","31,658 / 24"
33,34,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,0,47 - 49,"$21,214.19","31,586 / 15"
34,35,ENG ENG,Andrew ELLIS Peter MILLS,0,16 - 17,"$48,783.17","31,555 / 19"
35,36,JPN JPN,Takuto INOUE Yuki KANEKO,0,55 - 27,"$9,444.98","30,820 / 11"
36,37,INA INA,Markis KIDO Agripinna Prima Rahmanto PUTRA,1,32 - 14,"$225,091.22","30,300 / 10"
37,38,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,1,50 - 37,"$4,904.98","29,710 / 11"
38,39,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,-2,0 - 0,"$9,401.50","27,620 / 13"
39,40,BEL BEL,Matijs DIERICKX Freek GOLINSKI,1,3 - 3,"$4,928.72","27,236 / 15"
40,41,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,1,4 - 1,"$25,286.30","27,172 / 18"
41,42,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,1,0 - 0,"$7,737.50","27,090 / 11"
42,43,TPE TPE,LIN Chia Yu Hsiao-Lin WU,1,0 - 0,,"26,150 / 16"
43,44,TPE TPE,LIAO Min Chun TSENG Min Hao,4,0 - 0,,"26,030 / 12"
44,45,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,0,0 - 0,,"25,810 / 9"
45,46,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,-6,0 - 0,,"25,650 / 12"
46,47,CAN CAN,Adrian LIU Derrick NG,0,0 - 0,,"25,132 / 14"
47,48,MAS MAS,Thien How HOON Khim Wah LIM,2,0 - 0,,"25,090 / 9"
48,49,GER GER,Raphael BECK Andreas HEINZ,-3,0 - 0,,"24,860 / 14"
49,50,ENG ENG,Peter BRIGGS Tom WOLFENDEN,-1,0 - 0,,"24,460 / 13"
50,51,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,1,0 - 0,,"22,384 / 14"
51,52,MAS MAS,Kien Keat KOO Boon Heong TAN,3,0 - 0,,"22,140 / 7"
52,53,AUS AUS,Matthew CHAU Sawan SERASINGHE,1,0 - 0,,"21,804 / 11"
53,54,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,4,0 - 0,,"21,750 / 11"
54,55,CHN CHN,KANG Jun LIU Cheng,5,0 - 0,,"21,300 / 6"
55,56,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,5,0 - 0,,"21,206 / 13"
56,57,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,5,0 - 0,,"20,801 / 10"
57,58,PER PER,Martin DEL VALLE Mario CUBA,5,0 - 0,,"20,724 / 11"
58,59,GER GER,Fabian HOLZER Mark LAMSFUSS,-8,0 - 0,,"20,700 / 10"
59,60,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,6,0 - 0,,"20,401 / 12"
60,61,TPE TPE,LIANG Jui Wei LU Chia Pin,3,0 - 0,,"19,900 / 11"
61,62,ITA ITA,Giovanni GRECO Rosario MADDALONI,3,0 - 0,,"19,508 / 16"
62,63,CAN CAN,Kevin LI Nyl YAKURA,4,0 - 0,,"19,138 / 13"
63,64,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,4,0 - 0,,"19,040 / 15"
64,65,ENG SCO,Christopher COLES Paul VAN RIETVELDE,4,0 - 0,,"18,800 / 13"
65,66,SCO SCO,Martin CAMPBELL Patrick MACHUGH,5,0 - 0,,"18,659 / 10"
66,67,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,5,0 - 0,,"18,631 / 8"
67,68,NED NED,Jacco ARENDS Jelle MAAS,-11,0 - 0,,"18,520 / 10"
68,69,THA THA,Bodin ISSARA Nipitphon PUANGPUAPECH,5,0 - 0,,"18,100 / 7"
69,70,RSA RSA,Andries MALAN Willem VILJOEN,20,0 - 0,,"17,894 / 9"
70,71,MAS MAS,Wee Gieen TAN Ee Yi TEO,5,0 - 0,,"17,760 / 10"
71,71,DEN DEN,Kasper ANTONSEN Oliver BABIC,2,0 - 0,,"17,760 / 10"
72,73,TUR TUR,Emre VURAL SÄ°nan ZORLU,4,0 - 0,,"17,529 / 15"
73,74,TPE TPE,HUANG Po Jui LU Ching Yao,-18,0 - 0,,"17,050 / 8"
74,75,MEX MEX,Job CASTILLO Lino MUNOZ,13,0 - 0,,"16,950 / 6"
75,76,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,2,0 - 0,,"16,859 / 13"
76,77,NED TPE,Ruud BOSCH TIEN Tzu Chieh,-24,0 - 0,,"16,380 / 7"
77,78,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,1,0 - 0,,"16,250 / 12"
78,79,INA INA,Hardianto HARDIANTO Kenas Adi HARYANTO,-9,0 - 0,,"16,080 / 9"
79,80,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,1,0 - 0,,"15,670 / 9"
80,81,THA THA,Maneepong JONGJIT Nipitphon PUANGPUAPECH,1,0 - 0,,"15,620 / 4"
81,82,POL POL,Milosz BOCHAT Pawel PIETRYJA,1,0 - 0,,"15,330 / 10"
82,83,GER GER,Johannes PISTORIUS Marvin Emil SEIDEL,1,0 - 0,,"15,040 / 10"
83,84,MAS MAS,LOW Juan Shen Yew Sin ONG,1,0 - 0,,"14,990 / 8"
84,85,CHN CHN,HUANG Kaixiang ZHENG Siwei,1,0 - 0,,"14,970 / 5"
85,86,JPN JPN,Hiroyuki SAEKI Ryota TAOHATA,9,0 - 0,,"14,840 / 5"
86,87,INA INA,Gideon Markus FERNALDI Markis KIDO,-28,0 - 0,,"14,690 / 3"
87,88,TPE TPE,LU Ching Yao TIEN Tzu Chieh,1,0 - 0,,"14,290 / 5"
88,89,INA INA,Fran KURNIAWAN Agripinna Prima Rahmanto PUTRA,-14,0 - 0,,"14,070 / 5"
89,90,JPN JPN,Takuro HOKI Yugo KOBAYASHI,12,0 - 0,,"13,920 / 4"
90,91,FRA FRA,Laurent CONSTANTIN Matthieu LO YING PING,0,0 - 0,,"13,580 / 7"
91,92,THA THA,Wannawat AMPUNSUWAN Patiphat CHALARDCHALEAM,0,0 - 0,,"13,360 / 5"
92,93,CAN CAN,PHILLIPE Charron Toby NG,0,0 - 0,,"13,340 / 7"
93,94,EGY EGY,Ali Ahmed EL KHATEEB Abdelrahman KASHKAL,29,0 - 0,,"13,300 / 10"
94,95,MAS MAS,Jagdish SINGH Wee Long Roni TAN,-8,0 - 0,,"12,570 / 11"
95,96,KOR KOR,SolGyu CHOI KO Sung Hyun,1,0 - 0,,"12,250 / 4"
96,97,MAS MAS,Kah Ming CHOOI Yao Han OW,12,0 - 0,,"12,220 / 6"
97,98,MAS MAS,Kah Ming CHOOI Kok Siang TEO,-18,0 - 0,,"12,050 / 6"
98,99,IND IND,Shlok RAMCHANDRAN Sanyam SHUKLA,-1,0 - 0,,"11,990 / 5"
99,100,BRA BRA,Ygor Coelho de OLIVEIRA Alex Yuwan TJONG,-1,0 - 0,,"11,768 / 7"
100,101,IND IND,KONA Tarun Santosh RAVURI,0,0 - 0,,"11,710 / 5"
101,102,DEN DEN,Soren GRAVHOLT Nikolaj OVERGAARD,17,0 - 0,,"11,660 / 7"
102,103,RUS RUS,Vladimir RUSIN Ilya ZHDANOV,0,0 - 0,,"11,610 / 10"
103,104,IND IND,Alwin FRANCIS Arun VISHNU,0,0 - 0,,"11,570 / 6"
104,105,TPE TPE,Wei Chen LIU YANG Po Han,0,0 - 0,,"11,560 / 7"
105,106,MAS MAS,Jian Yi LEE Zhen Ting LIM,-12,0 - 0,,"11,480 / 11"
106,107,IRL IRL,Joshua MAGEE Sam MAGEE,-1,0 - 0,,"11,443 / 8"
107,108,CZE CZE,Pavel FLORIAN Ondrej KOPRIVA,-1,0 - 0,,"11,397 / 11"
108,109,KOR KOR,JUN Bong Chan KIM Dae Eun,2,0 - 0,,"11,260 / 4"
109,110,MAS MAS,Khim Wah LIM Yao Han OW,4,0 - 0,,"11,100 / 5"
110,111,CHN CHN,HUANG Kaixiang WANG Sijie,4,0 - 0,,"11,030 / 3"
111,112,GER GER,Daniel BENZ Jones Ralfy JANSEN,-16,0 - 0,,"11,010 / 8"
112,113,FRA FRA,Lucas CORVEE Brice LEVERDEZ,3,0 - 0,,"10,860 / 6"
113,114,DEN DEN,Alexander BOND Joel EIPE,-14,0 - 0,,"10,800 / 6"
114,115,NED TPE,Ruud BOSCH HUANG Po Jui,3,0 - 0,,"10,760 / 5"
115,116,PER PER,Andres CORPANCHO Jose GUEVARA,4,0 - 0,,"10,640 / 7"
116,117,MAS MAS,Hee Chun MAK Kok Siang TEO,4,0 - 0,,"10,390 / 5"
117,118,EGY EGY,Abdelrahman ABDELHAKIM Ahmed SALAH,22,0 - 0,,"10,320 / 8"
118,119,RUS RUS,Rodion KARGAEV Anatoliy YARTSEV,-6,0 - 0,,"10,300 / 7"
119,120,USA USA,Mathew FOGARTY Bjorn SEGUIN,17,0 - 0,,"10,260 / 7"
120,121,DOM DOM,Nelson JAVIER William CABRERA,1,0 - 0,,"10,100 / 6"
121,122,SCO SCO,Josh NEIL Ben TORRANCE,3,0 - 0,,"9,680 / 8"
122,123,HKG HKG,OR Chin Chung TANG Chun Man,3,0 - 0,,"9,645 / 6"
123,124,ENG ENG,Darren ADAMSON Scott SANKEY,3,0 - 0,,"9,480 / 9"
124,125,TPE TPE,Jhe-Huei LEE Yang LEE,3,0 - 0,,"9,480 / 5"
125,126,ALG ALG,Mohamed Abderrahime BELARBI Adel HAMEK,24,0 - 0,,"9,304 / 8"
126,127,JPN JPN,Taiki SHIMADA Yoshinori TAKEUCHI,11,0 - 0,,"9,190 / 4"
127,128,TPE TPE,LIN Chia Hsuan LIN Chia Hao,2,0 - 0,,"9,100 / 4"
128,129,MAS MAS,TAI An Khang Hong Kheng YEW,2,0 - 0,,"8,960 / 5"
129,130,DEN DEN,Mathias BAY-SMIDT Frederik SÃGAARD MORTENSEN,-6,0 - 0,,"8,880 / 4"
130,131,CHN CHN,LIU Cheng LU Kai,1,0 - 0,,"8,860 / 2"
131,132,THA THA,Wannawat AMPUNSUWAN Tinn ISRIYANATE,1,0 - 0,,"8,790 / 6"
132,133,MAS MAS,Zulfaiz Bin ZULKIFFLI Zulhelmi ZULKIFFLI,1,0 - 0,,"8,750 / 7"
133,134,MAS MAS,Ming Chuen LIM Wei Khoon ONG,1,0 - 0,,"8,750 / 5"
134,135,MAS MAS,Yan Sheng LEE Woon Fui LIN,1,0 - 0,,"8,690 / 13"
135,136,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,-28,0 - 0,,"8,630 / 4"
136,137,IND IND,M. Anilkumar Raju Venkat Gaurav PRASAD,2,0 - 0,,"8,130 / 4"
137,138,INA INA,Ronald ALEXANDER Edi SUBAKTIAR,-21,0 - 0,,"8,100 / 3"
138,139,AUS AUS,Anthony JOE Pit Seng LOW,16,0 - 0,,"7,870 / 5"
139,140,THA THA,Trawut POTIENG Nipitphon PUANGPUAPECH,3,0 - 0,,"7,680 / 3"
140,141,MAS MAS,Boon Heong TAN Thien How HOON,4,0 - 0,,"7,600 / 3"
141,142,AUT AUT,Dominik STIPSITS Roman ZIRNWALD,4,0 - 0,,"7,561 / 10"
142,143,INA INA,Berry ANGRIAWAN Ricky Karanda SUWARDI,-33,0 - 0,,"7,450 / 2"
143,144,INA INA,Muhammad FACHRIKAR Muhammad Reza Pahlevi ISFAHANI,3,0 - 0,,"7,260 / 6"
144,145,NZL NZL,Jonathan CURTIN Dhanny OUD,26,0 - 0,,"7,240 / 4"
145,146,ARG ARG,Federico DIAZ Pablo MACAGNO,2,0 - 0,,"7,199 / 6"
146,147,INA INA,Yonathan Suryatama DASUKI Didit JUANG,2,0 - 0,,"7,140 / 5"
147,148,MRI MRI,Aatish LUBAH Georges Julien PAUL,50,0 - 0,,"7,093 / 5"
148,149,MEX MEX,Job CASTILLO Antonio OCEGUEDA,-20,0 - 0,,"6,932 / 3"
149,150,KAZ KAZ,Khaitmurat KULMATOV Artur NIYAZOV,2,0 - 0,,"6,874 / 8"
150,151,RUS RUS,Konstantin ABRAMOV Alexandr ZINCHENKO,2,0 - 0,,"6,840 / 4"
151,152,MAS MAS,Khek Wei CHUA Nelson Wei Keat HEG,2,0 - 0,,"6,830 / 5"
152,153,IND IND,K. Nandagopal Arjun Kumar Reddy MALGARI,3,0 - 0,,"6,650 / 2"
153,154,KOR KOR,JUN Bong Chan DukYoung KIM,3,0 - 0,,"6,590 / 3"
154,155,NZL NZL,Maoni HU HE Kent PALMER,-4,0 - 0,,"6,440 / 3"
155,156,INA INA,Christopher RUSDIANTO Trikusuma WARDHANA,-15,0 - 0,,"6,420 / 7"
156,157,PHI PHI,Carlos Antonie CAYANAN Paul John PANTIG,1,0 - 0,,"6,400 / 5"
157,158,NGR NGR,Enejoh ABAH Victor MAKANJU,104,0 - 0,,"6,296 / 4"
158,159,CHN CHN,CAI Yun KANG Jun,0,0 - 0,,"6,260 / 2"
159,160,FRA FRA,Jordan CORVEE Julien MAIO,23,0 - 0,,"6,220 / 3"
160,161,BEL BEL,Nick MARCOEN Floris OLEFFE,-1,0 - 0,,"6,070 / 7"
161,162,AZE AZE,Orkhan QALANDAROV Kanan RZAYEV,1,0 - 0,,"6,060 / 6"
162,163,CHN CHN,HUANG Kaixiang YU Xiaoyu,2,0 - 0,,"6,050 / 2"
163,163,IND IND,Arun GEORGE T. Hema Nagendra Babu,2,0 - 0,,"6,050 / 2"
164,165,INA INA,- HANTORO Rian SWASTEDIAN,-21,0 - 0,,"6,000 / 6"
165,166,TPE TPE,HUNG Ying Yuan Cheng Heng SU,2,0 - 0,,"5,980 / 5"
166,167,NGR NGR,Ola FAGBEMI Jinkan Ifraimu BULUS,119,0 - 0,,"5,928 / 3"
167,168,SUI SUI,Pierrick DESCHENAUX Oliver SCHALLER,1,0 - 0,,"5,920 / 7"
168,168,SUI SUI,Mathias BONNY Christian KIRCHMAYR,1,0 - 0,,"5,920 / 7"
169,170,DEN DEN,Frederik COLBERG Soren GRAVHOLT,-28,0 - 0,,"5,840 / 2"
170,171,IND IND,K. Dilshad KONA Tarun,1,0 - 0,,"5,760 / 3"
171,172,KOR KOR,SolGyu CHOI KANG Ji Wook,1,0 - 0,,"5,750 / 2"
172,173,SEY SEY,Georgie CUPIDON Steve MALCOUZANNE,90,0 - 0,,"5,696 / 5"
