,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,132 - 21,"$1,113,800.61","94,130 / 17"
1,2,INA INA,Hendra SETIAWAN Mohammad AHSAN,0,133 - 38,"$682,576.88","81,967 / 17"
2,3,CHN CHN,FU Haifeng ZHANG Nan,1,66 - 24,"$495,045.62","74,647 / 14"
3,4,DEN DEN,Mathias BOE Carsten MOGENSEN,-1,361 - 121,"$753,775.86","74,390 / 13"
4,5,CHN CHN,CHAI Biao HONG Wei,0,85 - 35,"$373,402.49","71,775 / 18"
5,6,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,194 - 106,"$258,514.09","65,927 / 18"
6,7,KOR KOR,KIM Gi Jung KIM Sa Rang,0,153 - 68,"$262,478.48","63,739 / 19"
7,8,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,0,121 - 51,"$118,721.15","63,207 / 19"
8,9,KOR KOR,KO Sung Hyun SHIN Baek Cheol,0,64 - 32,"$422,036.47","57,100 / 12"
9,10,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,1,37 - 19,"$106,499.33","55,600 / 18"
10,11,RUS RUS,Vladimir IVANOV Ivan SOZONOV,3,203 - 91,"$112,212.24","54,258 / 21"
11,12,CHN CHN,LIU Xiaolong QIU Zihan,-2,130 - 87,"$192,611.23","54,050 / 15"
12,13,CHN CHN,LI Junhui LIU Yuchen,0,94 - 32,"$73,660.00","52,870 / 13"
13,14,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,-2,84 - 57,"$228,614.37","49,911 / 16"
14,15,MAS MAS,V Shem GOH Wee Kiong TAN,0,63 - 29,"$136,704.33","49,148 / 21"
15,16,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,0,28 - 15,"$66,776.09","47,960 / 16"
16,17,MAS MAS,Kien Keat KOO Boon Heong TAN,0,299 - 108,"$464,026.87","45,050 / 14"
17,18,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,0,162 - 124,"$132,371.83","44,371 / 19"
18,19,TPE TPE,CHEN Hung Ling Chi-Lin WANG,1,41 - 27,"$66,209.47","43,750 / 20"
19,20,IND IND,Manu ATTRI B. Sumeeth Reddy,-1,75 - 55,"$20,318.10","43,470 / 23"
20,21,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,0,68 - 45,"$31,354.98","42,980 / 17"
21,22,JPN JPN,Kenta KAZUNO Kazushi YAMADA,0,49 - 20,"$51,810.73","42,150 / 15"
22,23,CHN CHN,WANG YILYU ZHANG Wen,0,40 - 19,"$47,738.74","42,150 / 14"
23,24,JPN JPN,Takeshi KAMURA Keigo SONODA,0,92 - 58,"$57,890.23","41,490 / 18"
24,25,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,0,86 - 58,"$44,743.25","41,286 / 20"
25,26,ENG ENG,Marcus ELLIS Chris LANGRIDGE,0,31 - 19,"$41,408.45","39,296 / 16"
26,27,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,1,33 - 17,"$77,706.21","37,590 / 12"
27,28,POL POL,Adam CWALINA Przemyslaw WACHA,-1,151 - 55,"$60,854.85","36,716 / 26"
28,29,CHN CHN,CAI Yun LU Kai,1,27 - 19,"$362,791.88","36,320 / 10"
29,30,GER GER,Michael FUCHS Johannes SCHOETTLER,-1,58 - 44,"$69,909.12","36,016 / 18"
30,31,MAS MAS,Thien How HOON Khim Wah LIM,0,37 - 22,"$115,584.87","34,250 / 14"
31,32,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,0,72 - 47,"$6,246.22","34,070 / 15"
32,33,ENG ENG,Andrew ELLIS Peter MILLS,0,32 - 26,"$50,683.17","33,075 / 22"
33,34,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,0,34 - 28,"$111,399.61","33,040 / 14"
34,35,THA THA,Bodin ISSARA Nipitphon PUANGPUAPECH,4,34 - 19,"$63,264.96","32,180 / 16"
35,36,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,2,65 - 64,"$23,179.19","32,136 / 16"
36,37,INA INA,Markis KIDO Agripinna Prima Rahmanto PUTRA,-1,35 - 16,"$226,941.22","31,350 / 11"
37,38,JPN JPN,Takuto INOUE Yuki KANEKO,-1,64 - 30,"$10,144.98","31,060 / 12"
38,39,USA USA,Sattawat PONGNAIRAT Phillip CHEW,-4,60 - 85,"$9,421.15","30,917 / 25"
39,40,TPE TPE,LIAO Min Chun TSENG Min Hao,0,32 - 27,"$19,059.97","30,330 / 14"
40,41,TPE TPE,LIN Chia Yu Hsiao-Lin WU,0,47 - 32,"$12,396.85","30,320 / 21"
41,42,TPE TPE,Jhe-Huei LEE Yang LEE,0,23 - 11,"$4,377.49","28,920 / 11"
42,43,FRA FRA,Baptiste CAREME Ronan LABAR,0,76 - 59,"$16,826.62","28,448 / 23"
43,44,CAN CAN,Adrian LIU Derrick NG,2,139 - 68,"$17,562.49","27,882 / 16"
44,45,MEX MEX,Job CASTILLO Lino MUNOZ,-1,39 - 10,"$3,356.82","27,780 / 13"
45,46,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,3,78 - 34,"$11,039.50","27,610 / 15"
46,47,ENG ENG,Peter BRIGGS Tom WOLFENDEN,0,37 - 20,"$6,323.99","26,490 / 15"
47,48,GER GER,Max SCHWENGER Josche ZURWONNE,-3,30 - 18,"$17,509.48","26,201 / 9"
48,49,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,-1,51 - 19,"$10,169.12","25,940 / 13"
49,50,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,1,88 - 68,"$44,291.20","25,257 / 9"
50,51,BEL BEL,Matijs DIERICKX Freek GOLINSKI,-1,79 - 100,"$4,928.72","24,546 / 16"
51,52,AUS AUS,Matthew CHAU Sawan SERASINGHE,1,50 - 36,$687.48,"24,324 / 15"
52,53,MAS MAS,Kah Ming CHOOI Yao Han OW,-1,47 - 35,"$22,813.70","24,090 / 11"
53,54,THA THA,Wannawat AMPUNSUWAN Tinn ISRIYANATE,7,32 - 24,"$6,571.22","23,560 / 12"
54,55,GER GER,Raphael BECK Peter KAESBAUER,5,20 - 8,"$12,731.38","23,350 / 10"
55,56,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,-2,24 - 41,"$5,593.75","22,960 / 19"
56,57,SCO SCO,Martin CAMPBELL Patrick MACHUGH,-2,55 - 39,"$3,500.25","22,480 / 12"
57,58,HKG HKG,OR Chin Chung TANG Chun Man,-1,15 - 13,"$1,981.85","22,115 / 11"
58,59,RSA RSA,Andries MALAN Willem VILJOEN,-1,64 - 15,"$6,139.04","21,524 / 10"
59,60,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,-1,58 - 45,"$5,546.79","21,241 / 11"
60,61,ITA ITA,Giovanni GRECO Rosario MADDALONI,2,71 - 58,"$3,599.27","20,588 / 18"
61,62,CHN CHN,LIU Cheng LU Kai,0,11 - 4,"$99,149.36","20,430 / 4"
62,63,INA INA,Hardianto HARDIANTO Kenas Adi HARYANTO,1,22 - 18,"$3,000.61","20,100 / 11"
63,64,TUR TUR,Emre VURAL SÄ°nan ZORLU,1,32 - 32,$970.60,"19,799 / 16"
64,65,JPN JPN,Takuro HOKI Yugo KOBAYASHI,9,30 - 19,"$4,339.34","19,750 / 7"
65,66,EGY EGY,Ali Ahmed EL KHATEEB Abdelrahman KASHKAL,0,43 - 38,$521.83,"19,600 / 16"
66,67,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,-11,53 - 37,"$4,780.50","19,400 / 9"
67,68,MAS MAS,Wee Gieen TAN Ee Yi TEO,-1,17 - 12,"$8,439.31","19,050 / 10"
68,69,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,-1,24 - 29,"$1,401.20","18,796 / 13"
69,70,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,-1,30 - 29,"$3,298.46","18,764 / 13"
70,71,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,10,22 - 10,"$7,737.50","18,490 / 8"
71,72,TPE TPE,Wei Chen LIU YANG Po Han,-1,18 - 21,"$2,223.74","18,270 / 10"
72,73,DEN DEN,Soren GRAVHOLT Nikolaj OVERGAARD,-1,23 - 15,"$3,534.38","18,200 / 10"
73,74,CHN CHN,HUANG Kaixiang WANG Sijie,-1,10 - 5,"$16,595.00","18,070 / 5"
74,75,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,1,64 - 29,"$10,232.26","17,570 / 8"
75,76,HKG HKG,CHAN Tsz Kit LAW Cheuk Him,3,13 - 10,"$2,386.20","17,250 / 10"
76,77,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,-7,55 - 23,"$6,721.82","17,210 / 8"
77,78,GER GER,Mark LAMSFUSS Marvin Emil SEIDEL,14,14 - 7,"$1,181.25","16,040 / 7"
78,79,IRL IRL,Joshua MAGEE Sam MAGEE,-1,17 - 18,"$2,731.88","15,850 / 9"
79,80,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,3,21 - 10,"$12,862.46","15,471 / 6"
80,81,ENG SCO,Christopher COLES Paul VAN RIETVELDE,3,12 - 14,"$8,139.75","15,400 / 10"
81,82,MAS MAS,Jagdish SINGH Wee Long Roni TAN,3,49 - 33,"$3,668.75","15,270 / 11"
82,83,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,-1,59 - 46,"$3,332.24","15,090 / 11"
83,84,CHN CHN,HUANG Kaixiang ZHENG Siwei,2,71 - 14,"$24,627.50","15,090 / 4"
84,85,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,-5,139 - 80,"$25,286.30","15,040 / 8"
85,86,MAS MAS,Darren Isaac DEVADASS Vountus Indra MAWAN,8,16 - 6,"$9,279.31","14,880 / 8"
86,87,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,1,103 - 63,"$8,368.50","14,700 / 11"
87,88,DOM DOM,Nelson JAVIER William CABRERA,-1,14 - 23,"$1,013.71","14,360 / 9"
88,89,PER PER,Martin DEL VALLE Mario CUBA,-12,29 - 24,"$2,473.05","14,350 / 8"
89,90,TPE TPE,LU Ching Yao TIEN Tzu Chieh,-1,21 - 12,"$9,878.98","14,290 / 5"
90,91,SIN SIN,Yong Kai Terry HEE Kean Hean LOH,4,14 - 8,"$2,652.47","14,180 / 7"
91,92,MAS MAS,Jian Yi LEE Zhen Ting LIM,-2,20 - 18,$238.74,"13,990 / 14"
92,93,CAN CAN,Kevin LI Nyl YAKURA,-18,24 - 33,"$1,934.95","13,750 / 9"
93,94,USA USA,Mathew FOGARTY Bjorn SEGUIN,3,22 - 26,"$2,913.28","13,660 / 8"
94,95,CAN CAN,PHILLIPE Charron Toby NG,-4,16 - 15,"$3,424.91","13,570 / 7"
95,96,FRA FRA,Jordan CORVEE Julien MAIO,0,16 - 8,$0.00,"13,500 / 9"
96,97,IND IND,Alwin FRANCIS Arun VISHNU,1,14 - 17,"$10,437.79","12,320 / 6"
97,98,KOR KOR,SolGyu CHOI KO Sung Hyun,1,2 - 4,"$293,944.36","12,250 / 4"
98,99,POL POL,Milosz BOCHAT Pawel PIETRYJA,-6,31 - 20,"$2,093.75","12,120 / 7"
99,100,TPE TPE,LIANG Jui Wei LU Chia Pin,0,13 - 12,"$28,783.36","12,100 / 7"
100,101,MAS MAS,LOW Juan Shen Yew Sin ONG,0,16 - 9,"$2,697.42","12,070 / 7"
101,102,GER GER,Raphael BECK Andreas HEINZ,0,39 - 27,"$10,868.00","12,060 / 7"
102,103,BRA BRA,Ygor Coelho de OLIVEIRA Alex Yuwan TJONG,1,10 - 8,"$1,853.67","11,768 / 7"
103,104,NED NZL,Ruud BOSCH Oliver LEYDON-DAVIS,1,5 - 8,"$18,411.91","11,710 / 6"
104,105,POL POL,Milosz BOCHAT Lukasz MOREN,17,7 - 8,"$12,892.87","11,630 / 8"
105,106,DEN DEN,Kasper ANTONSEN Oliver BABIC,1,33 - 17,"$5,936.25","11,600 / 5"
106,107,DEN DEN,Kasper ANTONSEN Niclas NOHR,43,11 - 2,"$7,555.88","11,270 / 4"
107,108,MAS MAS,Yan Sheng LEE Woon Fui LIN,0,14 - 25,"$19,478.75","11,250 / 14"
108,109,KOR KOR,CHUNG Eui Seok DukYoung KIM,0,5 - 5,"$4,656.84","11,230 / 5"
109,110,KOR KOR,SolGyu CHOI Jae Hwan KIM,0,4 - 6,"$6,049.99","11,220 / 5"
110,111,IND IND,M. Anilkumar Raju Venkat Gaurav PRASAD,18,5 - 8,"$1,846.83","11,170 / 6"
111,112,CHN CHN,KANG Jun LIU Cheng,-1,22 - 19,"$65,074.97","11,160 / 3"
