,RANK,COUNTRY,PLAYER,CHANGE +/-,WIN - LOSE,PRIZE MONEY,POINTS / TOURNAMENTS
0,1,KOR KOR,LEE Yong Dae YOO Yeon Seong,0,103 - 16,"$989,580.61","97,730 / 16"
1,2,INA INA,Hendra SETIAWAN Mohammad AHSAN,0,107 - 29,"$583,894.38","77,267 / 15"
2,3,DEN DEN,Mathias BOE Carsten MOGENSEN,1,333 - 109,"$704,307.12","75,790 / 12"
3,4,CHN CHN,FU Haifeng ZHANG Nan,-1,58 - 19,"$483,951.88","73,637 / 15"
4,5,JPN JPN,Hiroyuki ENDO Kenichi HAYAKAWA,0,178 - 91,"$244,282.85","69,697 / 18"
5,6,CHN CHN,CHAI Biao HONG Wei,0,65 - 27,"$292,629.99","69,485 / 17"
6,7,CHN CHN,LIU Xiaolong QIU Zihan,0,121 - 82,"$185,273.73","63,020 / 15"
7,8,TPE TPE,LEE Sheng Mu TSAI Chia Hsin,0,79 - 46,"$223,901.87","60,221 / 17"
8,9,DEN DEN,Mads CONRAD-PETERSEN Mads Pieler KOLDING,1,105 - 45,"$98,791.15","57,417 / 18"
9,10,INA INA,Angga PRATAMA Ricky Karanda SUWARDI,1,32 - 15,"$99,623.09","56,510 / 16"
10,11,KOR KOR,KO Sung Hyun SHIN Baek Cheol,-2,50 - 26,"$393,415.23","54,880 / 11"
11,12,RUS RUS,Vladimir IVANOV Ivan SOZONOV,1,170 - 77,"$99,359.74","52,268 / 19"
12,13,KOR KOR,KIM Gi Jung KIM Sa Rang,-1,127 - 59,"$188,003.48","50,369 / 13"
13,14,MAS MAS,V Shem GOH Wee Kiong TAN,0,41 - 24,"$125,690.59","47,498 / 17"
14,15,CHN CHN,LI Junhui LIU Yuchen,1,78 - 26,"$61,917.50","45,830 / 11"
15,16,JPN JPN,Hirokatsu HASHIMOTO Noriyasu HIRATA,-1,148 - 113,"$124,585.59","44,511 / 18"
16,17,INA INA,Wahyu Nayaka ARYA PANKARYANIRA Ade YUSUF,0,64 - 40,"$30,034.98","44,030 / 16"
17,18,INA INA,Gideon Markus FERNALDI Kevin Sanjaya SUKAMULJO,4,22 - 11,"$56,543.59","43,950 / 12"
18,19,IND IND,Manu ATTRI B. Sumeeth Reddy,1,52 - 42,"$16,420.60","43,620 / 24"
19,20,JPN JPN,Takeshi KAMURA Keigo SONODA,-1,84 - 51,"$56,210.23","43,010 / 17"
20,21,DEN DEN,Kim ASTRUP Anders Skaarup RASMUSSEN,-3,82 - 52,"$40,355.75","42,916 / 19"
21,22,MAS MAS,Kien Keat KOO Boon Heong TAN,5,275 - 96,"$456,963.38","41,260 / 11"
22,23,JPN JPN,Kenta KAZUNO Kazushi YAMADA,-2,45 - 17,"$48,596.99","41,080 / 14"
23,24,ENG ENG,Marcus ELLIS Chris LANGRIDGE,-1,19 - 14,"$38,344.95","40,646 / 15"
24,25,CHN CHN,WANG YILYU ZHANG Wen,0,31 - 14,"$38,581.24","40,140 / 12"
25,26,TPE TPE,CHEN Hung Ling Chi-Lin WANG,3,28 - 19,"$56,055.73","39,480 / 17"
26,27,POL POL,Adam CWALINA Przemyslaw WACHA,-1,128 - 44,"$58,153.85","39,416 / 28"
27,28,CHN CHN,CAI Yun LU Kai,-4,23 - 15,"$347,816.88","38,050 / 10"
28,29,INA INA,Andrei ADISTIA Hendra Aprida GUNAWAN,-1,34 - 28,"$110,124.61","37,740 / 16"
29,30,GER GER,Michael FUCHS Johannes SCHOETTLER,0,34 - 31,"$62,635.38","36,876 / 15"
30,31,SIN SIN,Danny Bawa CHRISNANTA Chayut TRIYACHART,0,84 - 64,"$44,263.08","35,457 / 12"
31,32,ENG ENG,Andrew ELLIS Peter MILLS,0,19 - 19,"$48,783.17","33,765 / 22"
32,33,USA USA,Sattawat PONGNAIRAT Phillip CHEW,4,50 - 68,"$8,851.15","32,547 / 23"
33,34,JPN JPN,Takuto INOUE Yuki KANEKO,0,57 - 29,"$9,444.98","32,450 / 13"
34,35,THA THA,Puavaranukroh DECHAPOL Kedren KITTINUPONG,0,52 - 39,"$4,904.98","32,440 / 13"
35,36,MAS MAS,Thien How HOON Khim Wah LIM,6,36 - 18,"$113,234.87","31,830 / 11"
36,37,IND IND,Pranaav Jerry CHOPRA Akshay DEWALKAR,-1,48 - 51,"$21,214.19","31,586 / 17"
37,38,GER GER,Max SCHWENGER Josche ZURWONNE,-5,28 - 16,"$17,509.48","31,461 / 12"
38,39,INA INA,Markis KIDO Agripinna Prima Rahmanto PUTRA,-1,33 - 15,"$225,091.22","31,350 / 11"
39,40,CAN CAN,Adrian LIU Derrick NG,6,102 - 55,"$15,718.75","29,172 / 16"
40,41,INA INA,Berry ANGRIAWAN Ryan Agung SAPUTRA,-2,0 - 0,"$63,216.21","28,530 / 11"
41,42,TPE TPE,LIAO Min Chun TSENG Min Hao,-1,0 - 0,"$18,028.73","27,960 / 14"
42,43,FRA FRA,Baptiste CAREME Ronan LABAR,-3,4 - 0,"$16,276.62","27,638 / 23"
43,44,TPE TPE,LIN Chia Yu Hsiao-Lin WU,-1,0 - 0,"$9,214.35","27,510 / 18"
44,45,ENG ENG,Matthew NOTTINGHAM Harley TOWLER,0,0 - 0,"$7,737.50","27,090 / 11"
45,46,DEN DEN,Mathias CHRISTIANSEN David DAUGAARD,1,0 - 0,"$11,039.50","26,940 / 14"
46,47,THA THA,Bodin ISSARA Nipitphon PUANGPUAPECH,2,0 - 0,"$63,264.96","26,730 / 11"
47,48,BEL BEL,Matijs DIERICKX Freek GOLINSKI,-4,3 - 3,"$4,928.72","26,686 / 16"
48,49,ENG ENG,Peter BRIGGS Tom WOLFENDEN,2,0 - 0,,"26,110 / 16"
49,50,INA INA,Fajar ALFIAN Muhammad Rian ARDIANTO,-2,0 - 0,,"26,020 / 13"
50,51,POL POL,Lukasz MOREN Wojciech SZKUDLARCZYK,-1,0 - 0,,"24,452 / 14"
51,52,FRA FRA,Bastian KERSAUDY Gaetan MITTELHEISSER,0,0 - 0,,"23,710 / 11"
52,53,AUS AUS,Matthew CHAU Sawan SERASINGHE,0,0 - 0,,"23,414 / 12"
53,54,MEX MEX,Job CASTILLO Lino MUNOZ,10,0 - 0,,"22,250 / 8"
54,55,MAS MAS,Wee Gieen TAN Ee Yi TEO,13,0 - 0,,"20,700 / 12"
55,56,CHN CHN,LIU Cheng LU Kai,56,0 - 0,,"20,430 / 4"
56,57,BRA BRA,Hugo ARTHUSO Daniel PAIOLA,2,0 - 0,,"20,401 / 11"
57,58,RSA RSA,Andries MALAN Willem VILJOEN,2,0 - 0,,"20,394 / 10"
58,59,ITA ITA,Giovanni GRECO Rosario MADDALONI,2,0 - 0,,"20,118 / 16"
59,60,TPE TPE,LIANG Jui Wei LU Chia Pin,2,0 - 0,,"19,900 / 11"
60,61,PER PER,Martin DEL VALLE Mario CUBA,-3,0 - 0,,"19,880 / 10"
61,62,SCO SCO,Martin CAMPBELL Patrick MACHUGH,1,0 - 0,,"19,849 / 12"
62,63,GER GER,Raphael BECK Andreas HEINZ,-9,0 - 0,,"19,690 / 11"
63,64,TUR TUR,Emre VURAL SÄ°nan ZORLU,1,0 - 0,,"19,419 / 16"
64,65,ENG SCO,Christopher COLES Paul VAN RIETVELDE,4,0 - 0,,"18,800 / 13"
65,66,SIN SIN,Yong Kai Terry HEE Hendra WIJAYA,4,0 - 0,,"18,631 / 8"
66,67,INA INA,Hardianto HARDIANTO Kenas Adi HARYANTO,5,0 - 0,,"18,580 / 10"
67,68,CAN CAN,Kevin LI Nyl YAKURA,-2,0 - 0,,"18,570 / 13"
68,69,GUA GUA,SOLIS JONATHAN Rodolfo RAMIREZ,-12,0 - 0,,"18,500 / 9"
69,70,UKR UKR,Gennadiy NATAROV Artem POCHTAREV,3,0 - 0,,"18,360 / 14"
70,71,PHI PHI,Peter Gabriel MAGNAYE Paul Jefferson VIVAS,-16,0 - 0,,"18,214 / 12"
71,72,PHI PHI,Philip Joper ESCUETA Ronel ESTANISLAO,-5,0 - 0,,"17,886 / 12"
72,73,HKG HKG,CHAN Alan Yun Lung LEE Chun Hei Reginald,1,0 - 0,,"17,850 / 15"
73,74,MAS MAS,Kah Ming CHOOI Yao Han OW,1,0 - 0,,"17,820 / 8"
74,75,JPN JPN,Takuro HOKI Yugo KOBAYASHI,16,0 - 0,,"17,770 / 5"
75,76,CAN CAN,PHILLIPE Charron Toby NG,0,0 - 0,,"17,060 / 9"
76,77,CHN CHN,KANG Jun LIU Cheng,-21,0 - 0,,"16,980 / 5"
77,78,TPE TPE,Wei Chen LIU YANG Po Han,7,0 - 0,,"16,800 / 10"
78,79,CRO CRO,Zvonimir DURKINJAK Zvonimir HOELBLING,-1,0 - 0,,"16,709 / 12"
79,80,EGY EGY,Ali Ahmed EL KHATEEB Abdelrahman KASHKAL,1,0 - 0,,"16,700 / 13"
80,81,CHN CHN,HUANG Kaixiang ZHENG Siwei,-2,0 - 0,,"16,640 / 6"
81,82,NED NED,Jacco ARENDS Jelle MAAS,-2,0 - 0,,"16,410 / 9"
82,83,GER GER,Fabian HOLZER Mark LAMSFUSS,-12,0 - 0,,"16,390 / 8"
83,84,TPE TPE,Jhe-Huei LEE Yang LEE,12,0 - 0,,"16,360 / 7"
84,85,DEN DEN,Kasper ANTONSEN Oliver BABIC,-8,0 - 0,,"16,320 / 8"
85,86,MAS MAS,Jagdish SINGH Wee Long Roni TAN,-4,0 - 0,,"15,670 / 12"
86,87,INA INA,Yohanes Rendy SUGIARTO Afiat Yuris WIRAWAN,-4,0 - 0,,"15,670 / 9"
87,88,KOR KOR,JUN Bong Chan KIM Dae Eun,6,0 - 0,,"15,590 / 6"
88,89,DEN DEN,Soren GRAVHOLT Nikolaj OVERGAARD,11,0 - 0,,"15,240 / 9"
89,90,JPN JPN,Hiroyuki SAEKI Ryota TAOHATA,-2,0 - 0,,"14,840 / 5"
90,91,HKG HKG,OR Chin Chung TANG Chun Man,2,0 - 0,,"14,785 / 8"
91,92,POL POL,Milosz BOCHAT Pawel PIETRYJA,-6,0 - 0,,"14,410 / 9"
92,93,TPE TPE,LU Ching Yao TIEN Tzu Chieh,-3,0 - 0,,"14,290 / 5"
93,94,GER GER,Johannes PISTORIUS Marvin Emil SEIDEL,-7,0 - 0,,"14,120 / 9"
94,95,MAS MAS,LOW Juan Shen Yew Sin ONG,6,0 - 0,,"13,780 / 8"
95,96,THA THA,Wannawat AMPUNSUWAN Tinn ISRIYANATE,21,0 - 0,,"13,490 / 8"
96,97,IND IND,Alwin FRANCIS Arun VISHNU,0,0 - 0,,"13,240 / 7"
97,98,MAS MAS,Jian Yi LEE Zhen Ting LIM,5,0 - 0,,"13,220 / 12"
98,99,DOM DOM,Nelson JAVIER William CABRERA,11,0 - 0,,"12,990 / 8"
99,100,THA THA,Maneepong JONGJIT Nipitphon PUANGPUAPECH,-16,0 - 0,,"12,960 / 3"
100,101,EGY EGY,Abdelrahman ABDELHAKIM Ahmed SALAH,7,0 - 0,,"12,860 / 10"
101,102,TPE TPE,HUANG Po Jui LU Ching Yao,-4,0 - 0,,"12,740 / 6"
102,103,IRL IRL,Joshua MAGEE Sam MAGEE,-4,0 - 0,,"12,733 / 9"
103,104,KOR KOR,SolGyu CHOI KO Sung Hyun,-2,0 - 0,,"12,250 / 4"
104,105,MAS MAS,Kah Ming CHOOI Kok Siang TEO,-1,0 - 0,,"12,050 / 6"
105,106,IND IND,Shlok RAMCHANDRAN Sanyam SHUKLA,-1,0 - 0,,"11,990 / 5"
106,107,BRA BRA,Ygor Coelho de OLIVEIRA Alex Yuwan TJONG,-1,0 - 0,,"11,768 / 7"
107,108,IND IND,KONA Tarun Santosh RAVURI,-1,0 - 0,,"11,710 / 5"
108,109,RUS RUS,Vladimir RUSIN Ilya ZHDANOV,0,0 - 0,,"11,610 / 10"
109,110,FRA FRA,Laurent CONSTANTIN Matthieu LO YING PING,-18,0 - 0,,"11,380 / 6"
110,111,JPN JPN,Taiki SHIMADA Yoshinori TAKEUCHI,14,0 - 0,,"11,300 / 5"
111,112,FRA FRA,Jordan CORVEE Julien MAIO,14,0 - 0,,"11,230 / 6"
112,113,MAS MAS,Khim Wah LIM Yao Han OW,-2,0 - 0,,"11,100 / 5"
113,114,CHN CHN,HUANG Kaixiang WANG Sijie,-1,0 - 0,,"11,030 / 3"
114,115,NED TPE,Ruud BOSCH HUANG Po Jui,0,0 - 0,,"10,760 / 5"
115,116,THA THA,Wannawat AMPUNSUWAN Patiphat CHALARDCHALEAM,-21,0 - 0,,"10,700 / 4"
116,117,HKG HKG,CHAN Tsz Kit LAW Cheuk Him,41,0 - 0,,"10,640 / 7"
117,117,PER PER,Andres CORPANCHO Jose GUEVARA,-1,0 - 0,,"10,640 / 7"
118,119,MAS MAS,Hee Chun MAK Kok Siang TEO,-1,0 - 0,,"10,390 / 5"
119,120,GER GER,Raphael BECK Peter KAESBAUER,22,0 - 0,,"10,290 / 4"
120,121,USA USA,Mathew FOGARTY Bjorn SEGUIN,-2,0 - 0,,"10,260 / 7"
121,122,MAS MAS,Yan Sheng LEE Woon Fui LIN,-2,0 - 0,,"10,010 / 14"
122,123,SCO SCO,Josh NEIL Ben TORRANCE,-2,0 - 0,,"9,680 / 8"
123,124,MAS MAS,Darren Isaac DEVADASS Vountus Indra MAWAN,-2,0 - 0,,"9,560 / 5"
124,125,KOR KOR,CHUNG Eui Seok DukYoung KIM,18,0 - 0,,"9,560 / 4"
125,126,SIN SIN,Yong Kai Terry HEE Kean Hean LOH,9,0 - 0,,"9,540 / 4"
126,127,ENG ENG,Darren ADAMSON Scott SANKEY,-4,0 - 0,,"9,480 / 9"
127,128,ENG ENG,Robert GOLDING Victor LIEW,4,0 - 0,,"9,370 / 9"
128,129,DEN DEN,Alexander BOND Joel EIPE,-15,0 - 0,,"9,200 / 6"
129,130,MAS MAS,TAI An Khang Hong Kheng YEW,-3,0 - 0,,"8,960 / 5"
130,131,NED TPE,Ruud BOSCH TIEN Tzu Chieh,-3,0 - 0,,"8,810 / 4"
131,132,MAS MAS,Zulfaiz Bin ZULKIFFLI Zulhelmi ZULKIFFLI,-3,0 - 0,,"8,750 / 7"
132,133,MAS MAS,Ming Chuen LIM Wei Khoon ONG,-3,0 - 0,,"8,750 / 5"
133,134,INA INA,Gideon Markus FERNALDI Markis KIDO,-45,0 - 0,,"8,640 / 2"
134,135,RUS RUS,Nikita KHAKIMOV Vasily KUZNETSOV,-4,0 - 0,,"8,630 / 4"
135,136,AUS AUS,Anthony JOE Pit Seng LOW,-3,0 - 0,,"8,420 / 6"
136,137,ALG ALG,Mohamed Abderrahime BELARBI Adel HAMEK,-13,0 - 0,,"8,384 / 7"
137,138,CZE CZE,Pavel FLORIAN Ondrej KOPRIVA,-4,0 - 0,,"8,267 / 7"
138,139,RUS RUS,Rodion KARGAEV Anatoliy YARTSEV,-3,0 - 0,,"8,190 / 6"
139,140,INA INA,- HANTORO Rian SWASTEDIAN,-3,0 - 0,,"8,130 / 7"
140,141,IND IND,M. Anilkumar Raju Venkat Gaurav PRASAD,-3,0 - 0,,"8,130 / 4"
141,142,SUI SUI,Mathias BONNY Christian KIRCHMAYR,13,0 - 0,,"7,760 / 9"
142,143,THA THA,Trawut POTIENG Nipitphon PUANGPUAPECH,-4,0 - 0,,"7,680 / 3"
143,144,MAS MAS,Boon Heong TAN Thien How HOON,-4,0 - 0,,"7,600 / 3"
144,145,AUT AUT,Dominik STIPSITS Roman ZIRNWALD,-4,0 - 0,,"7,561 / 11"
145,146,INA INA,Berry ANGRIAWAN Ricky Karanda SUWARDI,-2,0 - 0,,"7,450 / 2"
146,147,INA INA,Muhammad FACHRIKAR Muhammad Reza Pahlevi ISFAHANI,-1,0 - 0,,"7,260 / 6"
147,148,NZL NZL,Jonathan CURTIN Dhanny OUD,-1,0 - 0,,"7,240 / 4"
148,149,INA INA,Yonathan Suryatama DASUKI Didit JUANG,0,0 - 0,,"7,140 / 5"
149,150,UZB UZB,Amrullo BAKHSHULLAEV Artyom SAVATYUGIN,0,0 - 0,,"7,130 / 9"
150,151,MRI MRI,Aatish LUBAH Georges Julien PAUL,0,0 - 0,,"7,093 / 5"
